hotel_id,place_id,hotel_name,area,address,google_rating,google_review_count,source_url,target_review_cap,collection_priority
BOD073,ChIJKxy7qO50vhQRtPjXO1brYXM,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,"Gümüşlük, 1120. Sk. No:20, 48970 Bodrum/Muğla, Türkiye",4.3,219,https://www.google.com/maps/search/?api=1&query=Arriba%20Apartment%20%26%20Restaurant%20%26%20Bungalows&query_place_id=ChIJKxy7qO50vhQRtPjXO1brYXM,75,143
BOD022,ChIJZypVXF1tvhQRAEStQO6WGK0,Dolce Vita Luxury Bungalows,Bitez,"Bitez, Söğütlü Cd. no:146/1, 48400 Bodrum/Muğla, Türkiye",4.4,214,https://www.google.com/maps/search/?api=1&query=Dolce%20Vita%20Luxury%20Bungalows&query_place_id=ChIJZypVXF1tvhQRAEStQO6WGK0,75,144
BOD053,ChIJaSEKq-lvvhQRZeKHVS45qRI,Gölköy Suites,Göltürkbükü,"Yalı Mah. Akdeniz Cad, 33. Sk. No:5 D:7, 48483 Bodrum/Muğla, Türkiye",4.4,212,https://www.google.com/maps/search/?api=1&query=G%C3%B6lk%C3%B6y%20Suites&query_place_id=ChIJaSEKq-lvvhQRZeKHVS45qRI,75,145
BOD005,ChIJdTwebV4MvhQRVC_Shj1Cjqo,ByAkkan,Akyarlar,"Akyarlar, Tarik Akan Sk No:33, 48000 Bodrum/Muğla, Türkiye",4.4,203,https://www.google.com/maps/search/?api=1&query=ByAkkan&query_place_id=ChIJdTwebV4MvhQRVC_Shj1Cjqo,75,146
BOD018,ChIJh_qp0nVtvhQRhxWt88Qo9gI,Bitez Deniz Hotel - Restaurant - Beach,Bitez,"Bitez, 1308. Sk., 48400 Bodrum/Turkey Bodrum Area, Türkiye",4.0,201,https://www.google.com/maps/search/?api=1&query=Bitez%20Deniz%20Hotel%20-%20Restaurant%20-%20Beach&query_place_id=ChIJh_qp0nVtvhQRhxWt88Qo9gI,75,147
BOD171,ChIJIwHTow1xvhQR_K-gB02mPoA,4 reasons Hotel Yalikavak,Yalıkavak,"Mevkii, Tilkicik, Bakan Cd. No:8, 48430 Bodrum/Muğla, Türkiye",4.8,194,https://www.google.com/maps/search/?api=1&query=4%20reasons%20Hotel%20Yalikavak&query_place_id=ChIJIwHTow1xvhQR_K-gB02mPoA,75,148
BOD133,ChIJMdpJ7MByvhQRuh2JibivsGQ,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,"Yahşi yalısı, Yahşi, Yalı Cd. No:82, 48400 Bodrum/Muğla, Türkiye",4.4,190,https://www.google.com/maps/search/?api=1&query=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant&query_place_id=ChIJMdpJ7MByvhQRuh2JibivsGQ,75,149
BOD147,ChIJrYHb3ixpvhQRHqUQ0PU5-rE,Omar Hotel & Suites,Torba,"Torba, 48400 Bodrum/Muğla, Türkiye",4.3,174,https://www.google.com/maps/search/?api=1&query=Omar%20Hotel%20%26%20Suites&query_place_id=ChIJrYHb3ixpvhQRHqUQ0PU5-rE,75,150
BOD080,ChIJWaJoi-50vhQRqlVRnuxIHAo,Myndos Oda & kahvalti,Gümüşlük,"Gümüşlük, Kilimci Sk. No:39, 48970 Bodrum/Muğla, Türkiye",4.2,171,https://www.google.com/maps/search/?api=1&query=Myndos%20Oda%20%26%20kahvalti&query_place_id=ChIJWaJoi-50vhQRqlVRnuxIHAo,75,151
BOD099,ChIJS64gV3ZtvhQREG8a3u831xo,Villa Oliva Butik Otel,Gündoğan,"Farilya, Atatürk Cd. no:97/A, 48400 Bodrum/Muğla, Türkiye",4.8,168,https://www.google.com/maps/search/?api=1&query=Villa%20Oliva%20Butik%20Otel&query_place_id=ChIJS64gV3ZtvhQREG8a3u831xo,75,152
BOD159,ChIJSzSbVYsLvhQR553yqJNUT_M,Bodrum Ada Otel Turgutreis,Turgutreis,"Turgutreis, Bahçelievler Cd. No: 139, 48960 Bodrum/Muğla, Türkiye",4.6,157,https://www.google.com/maps/search/?api=1&query=Bodrum%20Ada%20Otel%20Turgutreis&query_place_id=ChIJSzSbVYsLvhQR553yqJNUT_M,75,153
BOD096,ChIJFQgr8DhwvhQRtcIc1PsQxRc,Olira Boutique Hotel&SPA,Gündoğan,"Yalı Mevki Gündoğan No:66, 48400 Bodrum/Muğla, Türkiye",4.5,149,https://www.google.com/maps/search/?api=1&query=Olira%20Boutique%20Hotel%26SPA&query_place_id=ChIJFQgr8DhwvhQRtcIc1PsQxRc,75,154
BOD146,ChIJxXwclEFsvhQRZsoz_3ZA90g,Olivia Hotel,Torba,"Torba, Irmak Sk. No:4, 48400 Bodrum/Muğla, Türkiye",4.3,144,https://www.google.com/maps/search/?api=1&query=Olivia%20Hotel&query_place_id=ChIJxXwclEFsvhQRZsoz_3ZA90g,75,155
BOD083,ChIJfwHwVD51vhQRqizjxcZItOo,Oza butik hotel,Gümüşlük,"Gümüşlük, Atatürk Cd. 80/A, 48970 Bodrum/Muğla, Türkiye",4.7,143,https://www.google.com/maps/search/?api=1&query=Oza%20butik%20hotel&query_place_id=ChIJfwHwVD51vhQRqizjxcZItOo,75,156
BOD054,ChIJ-Zf0urlvvhQRkenPZ4sgzcA,Lavinya Maison,Göltürkbükü,"Gölköy, 33. Sk. No: 4, 48483 Bodrum/Muğla, Türkiye",4.4,139,https://www.google.com/maps/search/?api=1&query=Lavinya%20Maison&query_place_id=ChIJ-Zf0urlvvhQRkenPZ4sgzcA,75,157
BOD001,ChIJAxKJBV4MvhQRxCb482IcG0M,Aksoy Taş Ev,Akyarlar,"Akyarlar, Tarik Akan Sk NO:15, 48960 Bodrum/Muğla, Türkiye",4.7,135,https://www.google.com/maps/search/?api=1&query=Aksoy%20Ta%C5%9F%20Ev&query_place_id=ChIJAxKJBV4MvhQRxCb482IcG0M,75,158
BOD165,ChIJRe4nqE9vvhQR_VhhTqDbel4,Caja by Maxx Royal,Türkbükü,"Türkbükü, 149 Sokak No :18 D:1, 48400 Bodrum/Muğla, Türkiye",4.6,135,https://www.google.com/maps/search/?api=1&query=Caja%20by%20Maxx%20Royal&query_place_id=ChIJRe4nqE9vvhQR_VhhTqDbel4,75,159
BOD027,ChIJ2zrOs3VtvhQRZpab8gpgPUw,Meis Apart Hotel,Bitez,"Bitez, Bergamut Cd. No:52, 48400 Bodrum/Muğla, Türkiye",4.7,134,https://www.google.com/maps/search/?api=1&query=Meis%20Apart%20Hotel&query_place_id=ChIJ2zrOs3VtvhQRZpab8gpgPUw,75,160
BOD134,ChIJYxRiS85zvhQRMk90w1YF4LY,Yakamoz Otel,Ortakent-Yahşi,"Deniz Caddesi, Bodrum Muğla Ortakent Yahşi yalı, Eren Sk., 48000 Bodrum/Muğla, Türkiye",4.0,133,https://www.google.com/maps/search/?api=1&query=Yakamoz%20Otel&query_place_id=ChIJYxRiS85zvhQRMk90w1YF4LY,75,161
BOD055,ChIJG4OGJ6pvvhQRTnQTKIJda9g,Lavinya Otel Göltürkbükü,Göltürkbükü,"Gölköy Mahallesi 34. Sokak No: 20 bina No:1, D:2, 48483 Bodrum/Muğla, Türkiye",4.6,132,https://www.google.com/maps/search/?api=1&query=Lavinya%20Otel%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC&query_place_id=ChIJG4OGJ6pvvhQRTnQTKIJda9g,75,162
BOD121,ChIJGVS04ZxyvhQRVlMtbXfJzLw,Eskiyalı Otel,Ortakent-Yahşi,"Ortakentyahşi Mah. Kabakum Cad. Tersane Sok. No:12, 48960 Bodrum/Muğla, Türkiye",4.5,130,https://www.google.com/maps/search/?api=1&query=Eskiyal%C4%B1%20Otel&query_place_id=ChIJGVS04ZxyvhQRVlMtbXfJzLw,75,163
BOD176,ChIJa9SmoSpxvhQRmGcrQAtAIuQ,Blue Point Yalikavak,Yalıkavak,"Yalıkavak, Plaj Cd. No:14, 48400 Bodrum/Muğla, Türkiye",4.5,129,https://www.google.com/maps/search/?api=1&query=Blue%20Point%20Yalikavak&query_place_id=ChIJa9SmoSpxvhQRmGcrQAtAIuQ,75,164
BOD093,ChIJi_stPEhwvhQRRVgWIfzDHqw,Malta Bodrum Hotel,Gündoğan,"Gündoğan, Şht. Uğur Öztop Cd. 506 Sokak No:15 B, 48400 Bodrum/Muğla, Türkiye",4.5,127,https://www.google.com/maps/search/?api=1&query=Malta%20Bodrum%20Hotel&query_place_id=ChIJi_stPEhwvhQRRVgWIfzDHqw,75,165
BOD122,ChIJNy1y079yvhQRPQrNUvKMuPY,Florida Otel,Ortakent-Yahşi,"Yahşi, 48420 Bodrum/Muğla, Türkiye",3.9,127,https://www.google.com/maps/search/?api=1&query=Florida%20Otel&query_place_id=ChIJNy1y079yvhQRPQrNUvKMuPY,75,166
BOD190,ChIJ3Z4rPURxvhQRecoeZJ3euTg,The Sign Highlight Hotel,Yalıkavak,"Merkez Mah, Tilkicik Cd. No:182 Sk No:3, 48990 Bodrum/Muğla, Türkiye",4.3,125,https://www.google.com/maps/search/?api=1&query=The%20Sign%20Highlight%20Hotel&query_place_id=ChIJ3Z4rPURxvhQRecoeZJ3euTg,75,167
BOD179,ChIJq5z7LcxxvhQR9JdCxeV2fjk,Lizbonia Otel Yalikavak,Yalıkavak,"No:44, Plaj Cd., 48400 Bodrum/Muğla, Türkiye",4.3,121,https://www.google.com/maps/search/?api=1&query=Lizbonia%20Otel%20Yalikavak&query_place_id=ChIJq5z7LcxxvhQR9JdCxeV2fjk,75,168
BOD144,ChIJtRU69GpsvhQR7rBOR-RtFzg,Mira Suites,Torba,"Mustafa Kemal, Atatürk Cd. No:35, 48400 Bodrum/Muğla, Türkiye",4.6,117,https://www.google.com/maps/search/?api=1&query=Mira%20Suites&query_place_id=ChIJtRU69GpsvhQR7rBOR-RtFzg,75,169
BOD135,ChIJcf2wnKZzvhQRd-kpYVUDwmU,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,"Müskebi, Zümrüt Sk. 22a, 48420 Bodrum/Muğla, Türkiye",3.9,114,https://www.google.com/maps/search/?api=1&query=Y%C4%B1lmaz%20Hotel%20%7C%20Bodrum%20Ortakent%20Otelleri&query_place_id=ChIJcf2wnKZzvhQRd-kpYVUDwmU,75,170
BOD185,ChIJBTztm0hxvhQRpOVHx_pTXWQ,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,"Yalıkavak, 6844 Sk No 23, 48990 Bodrum/Muğla, Türkiye",4.9,114,https://www.google.com/maps/search/?api=1&query=Sezz%20Hotels%20Spa%20Wellness%20Yal%C4%B1kavak&query_place_id=ChIJBTztm0hxvhQRpOVHx_pTXWQ,75,171
BOD123,ChIJa8cMcJdyvhQRZhPdEzCzXFw,Hotel Marma Beach,Ortakent-Yahşi,"Ortakent, Hurma Sk. No:37, 48400 Bodrum/Muğla, Türkiye",4.2,112,https://www.google.com/maps/search/?api=1&query=Hotel%20Marma%20Beach&query_place_id=ChIJa8cMcJdyvhQRZhPdEzCzXFw,75,172
BOD044,ChIJd_IxssJtvhQRRaGntjJV7oU,Noa Suite Hotel,Bodrum Merkez,"Kumbahçe, Güvercin Sk. No:20, 48400 Bodrum/Muğla, Türkiye",4.8,98,https://www.google.com/maps/search/?api=1&query=Noa%20Suite%20Hotel&query_place_id=ChIJd_IxssJtvhQRRaGntjJV7oU,75,173
BOD118,ChIJKRNjeJZyvhQRaSTxRgOEhLU,Amfora Hotel,Ortakent-Yahşi,"Müskebi, Güverte Sk. No:24, 48420 Ortakentyahşi Belediyesi/Bodrum/Muğla, Türkiye",4.1,86,https://www.google.com/maps/search/?api=1&query=Amfora%20Hotel&query_place_id=ChIJKRNjeJZyvhQRaSTxRgOEhLU,75,174
BOD188,ChIJ_2z-SKNtvhQR0aTUt1j8QJk,Tangiers Hotel Yalıkavak,Yalıkavak,"Yalıkavak, Çarşı Cd. No:42, 48990 Bodrum/Muğla, Türkiye",4.1,85,https://www.google.com/maps/search/?api=1&query=Tangiers%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJ_2z-SKNtvhQR0aTUt1j8QJk,75,175
BOD025,ChIJDTaX83ZtvhQR6ooLNcHmOQQ,Halikarya Hotel & Restaurant Beach,Bitez,"Ic Kapi, Bitez, Çökertme Cd. No:76 No:1, 48400 Bodrum/Muğla, Türkiye",4.1,79,https://www.google.com/maps/search/?api=1&query=Halikarya%20Hotel%20%26%20Restaurant%20Beach&query_place_id=ChIJDTaX83ZtvhQR6ooLNcHmOQQ,75,176
BOD097,ChIJm9ANqvtxvhQR14eZKaXZg0c,OLİVE TREE HOTEL,Gündoğan,"Gündoğan, Farilya Cd. No:1, 48400 Bodrum/Muğla, Türkiye",4.7,79,https://www.google.com/maps/search/?api=1&query=OL%C4%B0VE%20TREE%20HOTEL&query_place_id=ChIJm9ANqvtxvhQR14eZKaXZg0c,75,177
BOD137,ChIJP_oTRTNpvhQR0-1XqVIqx1E,Armagan Apart Hotel,Torba,"Torba, Rıza Anter Cd. No:84, 48400 Bodrum/Muğla, Türkiye",4.0,78,https://www.google.com/maps/search/?api=1&query=Armagan%20Apart%20Hotel&query_place_id=ChIJP_oTRTNpvhQR0-1XqVIqx1E,75,178
BOD117,ChIJ3UYteZZyvhQRaBDgP2LJcPk,Altınkaya Hotel,Ortakent-Yahşi,"Yahşi mahallesi, Güverte Sk. No:5, 48420 Bodrum/Muğla, Türkiye",4.6,77,https://www.google.com/maps/search/?api=1&query=Alt%C4%B1nkaya%20Hotel&query_place_id=ChIJ3UYteZZyvhQRaBDgP2LJcPk,75,179
BOD029,ChIJG-s9xMptvhQRGYhqgZLQw2Y,Mumu Bodrum Hotel,Bitez,"Bitez, 1303. Sk. No:6, 48470 Bodrum/Muğla, Türkiye",4.9,71,https://www.google.com/maps/search/?api=1&query=Mumu%20Bodrum%20Hotel&query_place_id=ChIJG-s9xMptvhQRGYhqgZLQw2Y,75,180
BOD172,ChIJ7eSyBNZxvhQRvHKx3HFCrY8,Ailla Yalıkavak,Yalıkavak,"Geriş, Ömer Efendi Cd. No:48, 48990 Bodrum/Muğla, Türkiye",4.9,69,https://www.google.com/maps/search/?api=1&query=Ailla%20Yal%C4%B1kavak&query_place_id=ChIJ7eSyBNZxvhQRvHKx3HFCrY8,75,181
BOD091,ChIJwbFDVd5xvhQRs2PvMtgliAY,Gündoğan Suites,Gündoğan,"Gündoğan, Naciye Şahin Sk. No:6, 48400 Bodrum/Muğla, Türkiye",4.9,67,https://www.google.com/maps/search/?api=1&query=G%C3%BCndo%C4%9Fan%20Suites&query_place_id=ChIJwbFDVd5xvhQRs2PvMtgliAY,75,182
BOD119,ChIJ76CxR8ByvhQR7KFrMIsIUpY,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,"Bıtırak Sokak No:9 Yahşi Sahil Bodrum Kargı Caddesi, Ortakent, Yalı Yolu, 48420 Bodrum/Muğla, Türkiye",4.5,62,https://www.google.com/maps/search/?api=1&query=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi&query_place_id=ChIJ76CxR8ByvhQR7KFrMIsIUpY,75,183
BOD149,ChIJqy_UNjVpvhQROJdKGbb3cMo,Roota Bodrum,Torba,"Torba, Hoşgörü Sk. No:3, 48400 Bodrum/Muğla, Türkiye",4.2,56,https://www.google.com/maps/search/?api=1&query=Roota%20Bodrum&query_place_id=ChIJqy_UNjVpvhQROJdKGbb3cMo,75,184
BOD084,ChIJcYwdoe50vhQRx0iib85SoFE,Paradise Garden Apartments,Gümüşlük,"Yali Mevkii Gumusluk, Armonia Evleri, 48400, Türkiye",4.7,55,https://www.google.com/maps/search/?api=1&query=Paradise%20Garden%20Apartments&query_place_id=ChIJcYwdoe50vhQRx0iib85SoFE,75,185
BOD076,ChIJbSnvjO50vhQRkL_tKcHMxUA,Gümüşlük No3,Gümüşlük,"Gümüşlük, Kültür Sk. No: 3/3, 48970 Bodrum/Muğla, Türkiye",5.0,52,https://www.google.com/maps/search/?api=1&query=G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20No3&query_place_id=ChIJbSnvjO50vhQRkL_tKcHMxUA,75,186
BOD138,ChIJafxfSwBvvhQRMPAOstUviZY,Bodrum Blue Bay Otel,Torba,"Torba, Irmak Sk. No:6, 48400 Bodrum/Muğla, Türkiye",3.7,51,https://www.google.com/maps/search/?api=1&query=Bodrum%20Blue%20Bay%20Otel&query_place_id=ChIJafxfSwBvvhQRMPAOstUviZY,75,187
BOD015,ChIJqVtGlmYNvhQRC9vnGKPC0EQ,The Ni Villas Akyarlar,Akyarlar,"Akyarlar, Atatürk Cd. No:245, 48960 Bodrum/Muğla, Türkiye",5.0,44,https://www.google.com/maps/search/?api=1&query=The%20Ni%20Villas%20Akyarlar&query_place_id=ChIJqVtGlmYNvhQRC9vnGKPC0EQ,75,188
BOD182,ChIJIUX1vRlxvhQRqp5AVPOE3LI,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,"Yalıkavak, 94. Sk. No:7, 48990 Bodrum/Muğla, Türkiye",4.2,41,https://www.google.com/maps/search/?api=1&query=Root%20Redrock%20Villas%20Yal%C4%B1kavak%20-%20Bodrum&query_place_id=ChIJIUX1vRlxvhQRqp5AVPOE3LI,75,189
BOD085,ChIJ6f_vtgR1vhQRpfYoCzo-IhQ,Paradise Gümüşlük,Gümüşlük,"Gümüşlük, Kültür Sk. No 6/2, 48400 Bodrum/Muğla, Türkiye",4.5,37,https://www.google.com/maps/search/?api=1&query=Paradise%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ6f_vtgR1vhQRpfYoCzo-IhQ,75,190
BOD074,ChIJ6zcjZiV1vhQRyyjNHZwIoI4,Begonvil Gümüşlük,Gümüşlük,"Gümüşlük, Kırçiçeği Sk. No:4, 48400 Bodrum/Muğla, Türkiye",4.8,36,https://www.google.com/maps/search/?api=1&query=Begonvil%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ6zcjZiV1vhQRyyjNHZwIoI4,75,191
BOD094,ChIJb_hjctpxvhQRJilpHE8j3DY,Marje Villas,Gündoğan,"Gündoğan, Koytürk Sk. No:17A, 48965 Bodrum/Muğla, Türkiye",5.0,33,https://www.google.com/maps/search/?api=1&query=Marje%20Villas&query_place_id=ChIJb_hjctpxvhQRJilpHE8j3DY,75,192
