file_path,file_type,size_bytes,modified_at_local,line_count,row_count,column_count,columns,hotel_count,source_url_coverage_pct,detail_coverage_pct,reply_coverage_pct,date_coverage_pct,duplicate_candidate_excess_count,empty_complaint_text_count,purpose,notebook_execution_status,notebook_executed_code_cells,notebook_output_cells,notebook_sikayetvar_references
reports/figures/sikayetvar_nlp_aspect/11_aspect_company_response_rate.png,png,92158,2026-08-26T07:02:08.132677793,,,,,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/figures/sikayetvar_nlp_aspect/12_company_response_terms.png,png,51687,2026-08-26T07:02:08.134747028,,,,,,,,,,,,Company/user reply coverage or response-behavior output,,,,
reports/figures/sikayetvar_nlp_aspect/13_aspect_response_time.png,png,91352,2026-08-26T07:02:08.134747028,,,,,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/figures/sikayetvar_nlp_aspect/14_major_aspects_by_year.png,png,113520,2026-08-26T07:02:08.137141705,,,,,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/figures/sikayetvar_nlp_aspect/15_aspect_view_and_text_length.png,png,91008,2026-08-26T07:02:08.138484955,,,,,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/figures/sikayetvar_severity/01_severity_distribution.png,png,22146,2026-08-26T07:02:08.138994217,,,,,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/figures/sikayetvar_severity/02_severity_by_aspect.png,png,34072,2026-08-26T07:02:08.138994217,,,,,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/google_maps_all_hotels_customer_voice_profiles.csv,csv,24570,2026-08-26T07:02:08.159807920,193.0,192.0,16.0,hotel_id|hotel_name|area|sample_review_n|sample_text_review_n|low_n|high_n|sample_reliability|top_overall_aspect_1|top_overall_aspect_2|top_overall_aspect_3|top_positive_driver_1|top_positive_driver_2|top_negative_driver_1|top_negative_driver_2|profile_note,192.0,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/google_maps_aspect_dictionary.csv,csv,9380,2026-08-26T07:02:08.169681311,141.0,140.0,7.0,aspect|keyword|keyword_type|source|document_count|included|notes,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/google_maps_aspect_driver_classification.csv,csv,2421,2026-08-26T07:02:08.170186281,19.0,18.0,13.0,aspect|overall_rate_pct|low_rate_pct|mixed_rate_pct|high_rate_pct|high_minus_low_pp|low_minus_high_pp|low_n|high_n|support_ok|driver_class|interpretation|caution,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/google_maps_negative_drivers.csv,csv,335,2026-08-26T07:02:08.175232410,3.0,2.0,6.0,aspect|low_rate_pct|high_rate_pct|driver_gap_pp|low_support|interpretation,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/google_maps_nlp_key_findings.txt,txt,2267,2026-08-26T07:02:08.175232410,15.0,,,,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/project_intelligence_summary.txt,txt,2231,2026-08-26T07:02:08.188857317,35.0,,,,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_all_hotels_coverage.csv,csv,28781,2026-08-26T07:02:08.191160917,193.0,192.0,15.0,hotel_id|hotel_name|area|mapping_status|sikayetvar_url|page_found|page_accessible|complaint_count_matched|complaint_count_review_required|complaint_count_excluded|company_response_count|company_response_rate_in_scraped_corpus|first_complaint_date|last_complaint_date|last_checked,192.0,51.04,,,,,,Hotel/area coverage evidence,,,,
reports/sikayetvar_all_hotels_manual_review.csv,csv,17482,2026-08-26T07:02:08.191160917,68.0,67.0,11.0,hotel_id|hotel_name|area|candidate_rank|candidate_company_name|candidate_url|name_similarity|candidate_score|match_reason|negative_conflict|suggested_action,44.0,,,,,,,"Hotel entity mapping, mapping summary, or manual-review evidence",,,,
reports/sikayetvar_all_hotels_mapping_summary.csv,csv,225,2026-08-26T07:02:08.191665411,9.0,8.0,3.0,match_status|hotel_count|share_pct,,,,,,,,"Hotel entity mapping, mapping summary, or manual-review evidence",,,,
reports/sikayetvar_all_hotels_mapping_summary_by_area.csv,csv,499,2026-08-26T07:02:08.191665411,15.0,14.0,8.0,area|hotel_count|found_exact|found_high_confidence|review_required|ambiguous|not_found|page_found_no_complaint,,,,,,,,"Hotel entity mapping, mapping summary, or manual-review evidence",,,,
reports/sikayetvar_all_hotels_scraping_summary.txt,txt,1173,2026-08-26T07:02:08.191665411,30.0,,,,,,,,,,,Scraping checkpoint/status summary,,,,
reports/sikayetvar_all_hotels_validation_summary.csv,csv,1010,2026-08-26T07:02:08.191665411,27.0,26.0,3.0,check|value|note,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_area_aspect_lift.csv,csv,24241,2026-08-26T07:02:08.191665411,199.0,198.0,11.0,area|area_n|aspect|aspect_count|aspect_mention_rate_pct|small_n_flag|mapping_coverage_pct|coverage_flag|overall_mention_rate_pct|area_mention_rate_pct|lift_pp,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_area_aspect_matrix.csv,csv,14564,2026-08-26T07:02:08.193902254,199.0,198.0,8.0,area|area_n|aspect|aspect_count|aspect_mention_rate_pct|small_n_flag|mapping_coverage_pct|coverage_flag,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_area_eda_summary.csv,csv,2045,2026-08-26T07:02:08.193902254,15.0,14.0,21.0,area|project_hotel_count|mapped_hotel_count|hotels_with_complaints|matched_complaint_count|company_response_count|median_word_count|median_view_count|mapping_status_AMBIGUOUS|mapping_status_FOUND_EXACT|mapping_status_FOUND_HIGH_CONFIDENCE|mapping_status_NOT_FOUND|mapping_status_PAGE_FOUND_NO_COMPLAINT|mapping_status_REVIEW_REQUIRED|complaint_share_pct|complaints_per_mapped_hotel|complaints_per_hotel_with_complaints|company_response_rate_in_corpus|mapping_coverage_pct|coverage_flag|small_n_flag,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_area_top_aspects.csv,csv,905,2026-08-26T07:02:08.194406271,9.0,8.0,8.0,area|area_n|top_aspect_1|top_aspect_1_rate_pct|top_aspect_2|top_aspect_2_rate_pct|top_aspect_3|top_aspect_3_rate_pct,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_cooccurrence.csv,csv,9319,2026-08-26T07:02:08.194406271,135.0,134.0,5.0,aspect_a|aspect_b|cooccurrence_count|cooccurrence_rate_pct|jaccard_similarity,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_coverage_summary.csv,csv,300,2026-08-26T07:02:08.195265532,9.0,8.0,2.0,metric|value,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_dictionary.csv,csv,23693,2026-08-26T07:02:08.195265532,207.0,206.0,7.0,aspect|keyword|keyword_type|source|document_count|included|notes,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_frequency.csv,csv,1530,2026-08-26T07:02:08.195770979,19.0,18.0,9.0,aspect|complaint_count|mention_rate_pct|unique_hotel_count|unique_area_count|company_response_count|company_response_rate_within_aspect|median_view_count|median_complaint_word_count,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_google_rating_correlations.csv,csv,2619,2026-08-26T07:02:08.196289539,19.0,18.0,5.0,aspect|hotel_n|spearman_rho|p_value|main_caution,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_keyword_collisions.csv,csv,296,2026-08-26T07:02:08.196793556,3.0,2.0,7.0,aspect|keyword|keyword_type|source|document_count|included|notes,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_keyword_context_samples.csv,csv,8838,2026-08-26T07:02:08.196793556,32.0,31.0,5.0,keyword|complaint_id|hotel_name|context_preview|review_status,,,,,,6.0,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_manual_validation_sample.csv,csv,28454,2026-08-26T07:02:08.196793556,41.0,40.0,7.0,complaint_id|hotel_name|complaint_text_preview|predicted_aspects|matched_keywords|manual_review_status|notes,,,,,,0.0,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_aspect_response_summary.csv,csv,1934,2026-08-26T07:02:08.196793556,19.0,18.0,8.0,aspect|complaint_count|company_response_count|response_date_available_n|company_response_rate_within_aspect|median_response_time_days|q25_response_time_days|q75_response_time_days,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_audit_cleaning_key_findings.txt,txt,1085,2026-08-26T07:02:08.196793556,14.0,,,,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_audit_cleaning_limitations.txt,txt,746,2026-08-26T07:02:08.196793556,12.0,,,,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_clean_coverage_by_area.csv,csv,1046,2026-08-26T07:02:08.196793556,15.0,14.0,13.0,area|project_hotel_count|mapped_hotel_count|hotels_with_matched_complaints|matched_complaint_count|company_response_count|mapping_status_AMBIGUOUS|mapping_status_FOUND_EXACT|mapping_status_FOUND_HIGH_CONFIDENCE|mapping_status_NOT_FOUND|mapping_status_PAGE_FOUND_NO_COMPLAINT|mapping_status_REVIEW_REQUIRED|complaint_share_pct,,,,,,,,Hotel/area coverage evidence,,,,
reports/sikayetvar_clean_coverage_by_hotel.csv,csv,18276,2026-08-26T07:02:08.198958874,193.0,192.0,19.0,hotel_id|hotel_name|area|mapping_status|page_accessible|visible_complaint_count|matched_complaint_count|first_complaint_date|last_complaint_date|avg_complaint_word_count|median_complaint_word_count|company_response_count|complaints_with_replies|total_reply_count|view_count_non_null|median_view_count|review_required_complaint_count|company_response_rate_in_corpus|view_count_coverage_pct,192.0,,,,,,,Hotel/area coverage evidence,,,,
reports/sikayetvar_cleaning_drop_log.csv,csv,3431,2026-08-26T07:02:08.199464083,13.0,12.0,5.0,complaint_id|canonical_complaint_url|reason|action|source_status,,,,,,0.0,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_cleaning_summary.csv,csv,644,2026-08-26T07:02:08.199464083,22.0,21.0,2.0,metric|value,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_company_response_boilerplate.csv,csv,290,2026-08-26T07:02:08.199464083,2.0,1.0,4.0,response_a_complaint_id|response_b_complaint_id|cosine_similarity|candidate_flag,,,,,,,,Company/user reply coverage or response-behavior output,,,,
reports/sikayetvar_company_response_consistency.csv,csv,194,2026-08-26T07:02:08.199464083,5.0,4.0,4.0,check|issue_count|share_pct|status,,,,,,,,Company/user reply coverage or response-behavior output,,,,
reports/sikayetvar_company_response_terms.csv,csv,31881,2026-08-26T07:02:08.199464083,938.0,937.0,4.0,term|token_count|document_count|document_share_pct,,,,,,,,Company/user reply coverage or response-behavior output,,,,
reports/sikayetvar_company_response_time_summary.csv,csv,2045,2026-08-26T07:02:08.199464083,33.0,32.0,9.0,hotel_id|hotel_name|area|complaint_n|response_n|response_date_available_n|median_response_time_days|q25_response_time_days|q75_response_time_days,32.0,,,,,,,Company/user reply coverage or response-behavior output,,,,
reports/sikayetvar_complaint_entity_status_audit.csv,csv,136,2026-08-26T07:02:08.199464083,3.0,2.0,3.0,entity_match_status|complaint_count|share_pct,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_complaint_key_audit.csv,csv,253,2026-08-26T07:02:08.199464083,4.0,3.0,8.0,key_name|row_count|non_null_count|missing_count|unique_count|duplicate_excess_count|is_unique|preferred_dedupe_key,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_complaint_missing_values.csv,csv,996,2026-08-26T07:02:08.199464083,31.0,30.0,4.0,column_name|missing_count|missing_pct|non_null_count,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_complaint_schema_audit.csv,csv,3005,2026-08-26T07:02:08.199464083,31.0,30.0,8.0,column_name|dtype|non_null_count|missing_count|missing_pct|unique_count|expected_role|notes,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_complaints_excluded_wrong_property.csv,csv,165,2026-08-26T07:02:08.199464083,1.0,0.0,11.0,complaint_id|canonical_complaint_url|hotel_id|hotel_name|area|complaint_title|complaint_text|entity_match_status|entity_match_score|entity_match_reason|source_page,0.0,,,,,0.0,0.0,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_complaints_manual_review.csv,csv,24068,2026-08-26T07:02:08.199464083,44.0,12.0,11.0,complaint_id|canonical_complaint_url|hotel_id|hotel_name|area|complaint_title|complaint_text|entity_match_status|entity_match_score|entity_match_reason|source_page,3.0,100.0,100.0,,,0.0,0.0,"Hotel entity mapping, mapping summary, or manual-review evidence",,,,
reports/sikayetvar_coverage_by_area.csv,csv,591,2026-08-26T07:02:08.199464083,15.0,14.0,8.0,area|project_hotel_count|mapped_hotel_count|mapped_hotel_rate_pct|hotels_with_complaints|hotels_with_zero_complaints|not_found_hotels|matched_complaint_count,,,,,,,,Hotel/area coverage evidence,,,,
reports/sikayetvar_cross_platform_visibility.csv,csv,3999,2026-08-26T07:02:08.199464083,33.0,32.0,9.0,hotel_name|area|matched_complaint_count|google_review_count|google_rating|cross_platform_complaint_visibility_per_1000_google_reviews|low_google_review_denominator_flag|small_n_flag|interpretation_caution,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_date_parse_patterns.csv,csv,422,2026-08-26T07:02:08.199464083,5.0,4.0,6.0,complaint_date_pattern|row_count|parse_success_count|approximate_count|example|parse_success_pct,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_eda_key_findings.txt,txt,1883,2026-08-26T07:02:08.204386473,18.0,,,,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_eda_limitations.txt,txt,1448,2026-08-26T07:02:08.204386473,14.0,,,,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_eda_notable_cases.csv,csv,5487,2026-08-26T07:02:08.204386473,21.0,20.0,10.0,hotel_name|area|metric|value|matched_complaint_count|reason_flag|selection_reason|small_n_flag|low_google_review_denominator_flag|caution_note,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_eda_output_validation.csv,csv,526,2026-08-26T07:02:08.204386473,9.0,8.0,3.0,check|passed|detail,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_exact_duplicate_audit.csv,csv,4435,2026-08-26T07:02:08.204386473,13.0,12.0,9.0,duplicate_type|duplicate_key|row_index|complaint_id|canonical_complaint_url|hotel_id|hotel_name|entity_match_status|occurrence_rank,2.0,,,,,9.0,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_hotel_aspect_lift.csv,csv,59429,2026-08-26T07:02:08.206953287,577.0,576.0,8.0,hotel_name|hotel_n|aspect|hotel_mention_rate_pct|overall_mention_rate_pct|lift_pp|small_n_flag|nlp_sample_tier,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_hotel_aspect_matrix.csv,csv,43310,2026-08-26T07:02:08.207794189,577.0,576.0,8.0,hotel_id|hotel_name|hotel_n|aspect|aspect_count|aspect_mention_rate_pct|small_n_flag|nlp_sample_tier,32.0,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_hotel_eda_summary.csv,csv,7530,2026-08-26T07:02:08.207794189,33.0,32.0,30.0,rank_in_corpus|hotel_id|hotel_name|area|matched_complaint_count|first_complaint_date|last_complaint_date|median_complaint_word_count|median_view_count|complaints_with_replies|total_reply_count|median_reply_count|max_reply_count|company_response_count|response_date_available_n|median_response_time_days|median_company_response_word_count|google_rating|google_review_count|search_price_usd_snapshot|official_star_rating_verified|official_room_count|official_bed_count|share_of_corpus_pct|company_response_rate_in_corpus|reply_coverage_pct|cross_platform_complaint_visibility_per_1000_google_reviews|low_google_review_denominator_flag|small_n_flag|nlp_sample_tier,32.0,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_hotel_level_correlations.csv,csv,2058,2026-08-26T07:02:08.208298922,10.0,9.0,7.0,metric_x|metric_y|n|spearman_rho|p_value|interpretation|main_caution,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_hotel_mapping_status_audit.csv,csv,253,2026-08-26T07:02:08.208807707,7.0,6.0,3.0,match_status|hotel_count|share_pct,,,,,,,,"Hotel entity mapping, mapping summary, or manual-review evidence",,,,
reports/sikayetvar_hotel_metadata_mismatches.csv,csv,137,2026-08-26T07:02:08.209311485,1.0,0.0,9.0,complaint_id|canonical_complaint_url|hotel_id|hotel_name|hotel_name_master|area|area_master|hotel_name_mismatch_flag|area_mismatch_flag,0.0,,,,,0.0,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_hotel_top_aspects.csv,csv,1911,2026-08-26T07:02:08.209311485,18.0,17.0,8.0,hotel_name|hotel_n|top_aspect_1|top_aspect_1_rate_pct|top_aspect_2|top_aspect_2_rate_pct|top_aspect_3|top_aspect_3_rate_pct,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_near_duplicate_candidates.csv,csv,125,2026-08-26T07:02:08.209311485,1.0,0.0,10.0,hotel_id|hotel_name|row_index_a|row_index_b|complaint_id_a|complaint_id_b|canonical_url_a|canonical_url_b|similarity|action,0.0,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_nlp_corpus_summary.csv,csv,271,2026-08-26T07:02:08.210577011,10.0,9.0,2.0,metric|value,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_distinctive_terms_by_area.csv,csv,3817,2026-08-26T07:02:08.211093903,81.0,80.0,6.0,area|area_n|term|tfidf_score|document_count|rank,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_distinctive_terms_by_hotel.csv,csv,9881,2026-08-26T07:02:08.211093903,171.0,170.0,6.0,hotel_name|hotel_n|term|tfidf_score|document_count|rank,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_key_findings.txt,txt,2449,2026-08-26T07:02:08.211587906,18.0,,,,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_limitations.txt,txt,1388,2026-08-26T07:02:08.211587906,14.0,,,,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_ngrams.csv,csv,19808,2026-08-26T07:02:08.212099314,454.0,453.0,5.0,term|n|token_count|document_count|document_share_pct,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_output_validation.csv,csv,535,2026-08-26T07:02:08.212099314,19.0,18.0,2.0,check|passed,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_sample_readiness.csv,csv,6901,2026-08-26T07:02:08.212099314,33.0,32.0,12.0,hotel_id|hotel_name|area|matched_complaint_count|complaints_with_replies|company_response_count|median_complaint_word_count|small_n_flag|nlp_sample_tier|tier_rule|recommended_use|main_caution,32.0,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_nlp_unigram_frequency.csv,csv,83939,2026-08-26T07:02:08.213580608,1863.0,1862.0,6.0,term|token_count|document_count|document_share_pct|is_domain_stopword|is_aspect_dictionary_term,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
reports/sikayetvar_orphan_complaints.csv,csv,458,2026-08-26T07:02:08.214091063,1.0,0.0,28.0,complaint_id|complaint_url|canonical_complaint_url|hotel_id|hotel_name|area|sikayetvar_company_name|complaint_title|complaint_text|complaint_date_raw|view_count|support_count|category|product_name|company_response_exists|company_response_date|company_response_text|progress_exists|progress_date|progress_text|user_reply_count|first_user_reply_date|first_user_reply_text|entity_match_status|entity_match_score|entity_match_reason|source_page|collected_at,0.0,,,,,0.0,0.0,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_orphan_replies.csv,csv,117,2026-08-26T07:02:08.214091063,1.0,0.0,8.0,complaint_id|canonical_complaint_url|hotel_id|hotel_name|reply_order|reply_author_type|reply_date_raw|reply_text,0.0,,,,,0.0,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_orphan_replies_audit.csv,csv,269,2026-08-26T07:02:08.214716196,1.0,0.0,16.0,complaint_id|canonical_complaint_url|hotel_id|hotel_name|reply_order|reply_author_type|reply_date_raw|reply_text|reply_text_clean|reply_author_type_clean|reply_order_numeric|reply_date|reply_date_is_approximate|reply_date_pattern|reply_date_parse_failed_flag|reply_id,0.0,,,,,0.0,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_output_validation.csv,csv,673,2026-08-26T07:02:08.214716196,12.0,11.0,4.0,check|passed|evidence|status,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_reply_behavior_summary.csv,csv,180,2026-08-26T07:02:08.214716196,6.0,5.0,2.0,metric|value,,,,,,,,Company/user reply coverage or response-behavior output,,,,
reports/sikayetvar_reply_count_consistency.csv,csv,62852,2026-08-26T07:02:08.215926886,246.0,245.0,14.0,complaint_id|canonical_complaint_url|hotel_id|hotel_name|entity_match_status|user_reply_count_numeric|reply_count_total_derived|reply_count_company_derived|reply_count_user_derived|reply_count_unknown_derived|company_response_exists_clean|company_reply_exists_derived|user_reply_count_mismatch_flag|company_response_mismatch_flag,34.0,,,17.55,,0.0,,Company/user reply coverage or response-behavior output,,,,
reports/sikayetvar_reply_duplicate_audit.csv,csv,97,2026-08-26T07:02:08.216431618,1.0,0.0,7.0,reply_id|complaint_id|canonical_complaint_url|hotel_id|reply_order|reply_author_type|reply_text,0.0,,,,,0.0,,Company/user reply coverage or response-behavior output,,,,
reports/sikayetvar_scraper_vs_audit_consistency.csv,csv,286,2026-08-26T07:02:08.216431618,7.0,6.0,5.0,metric|scraper_report_value|audit_recomputed_value|difference|status,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
reports/sikayetvar_severity_by_aspect.csv,csv,1322,2026-08-26T07:02:08.216431618,19.0,18.0,5.0,aspect|complaint_count|high_share_pct|medium_share_pct|baseline_share_pct,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_severity_dictionary.csv,csv,1415,2026-08-26T07:02:08.217319012,50.0,49.0,4.0,severity_tier|keyword|keyword_type|document_count,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_severity_distribution.csv,csv,253,2026-08-26T07:02:08.217824459,4.0,3.0,5.0,severity_tier|complaint_count|share_pct|company_response_count|company_response_rate_within_tier,,,,,,,,Other Sikayetvar-related repository asset,,,,
reports/sikayetvar_temporal_aspect_summary.csv,csv,1192,2026-08-26T07:02:08.217824459,25.0,24.0,6.0,year|year_n|aspect|aspect_count|aspect_mention_rate_pct|partial_year_flag,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
reports/sikayetvar_temporal_summary.csv,csv,348,2026-08-26T07:02:08.218669891,17.0,16.0,3.0,granularity|period|complaint_count,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
reports/sikayetvar_topic_model_gate.csv,csv,499,2026-08-26T07:02:08.218669891,7.0,6.0,4.0,gate|value|status|note,,,,,,,,"NLP corpus, term, sample-readiness, or topic-gate output",,,,
scripts/audit_sikayetvar_existing_state.py,py,30576,2026-08-26T17:00:46.318643093,570.0,,,,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
scripts/build_10_airport_tourism_joint_analysis.py,py,33061,2026-08-26T07:02:08.227117538,701.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/build_11_project_intelligence_summary.py,py,61244,2026-08-26T07:02:08.228119612,1004.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/build_12_sikayetvar_all_hotels_audit_cleaning.py,py,65510,2026-08-26T07:02:08.228634596,1268.0,,,,,,,,,,,"Data quality, schema, deduplication, or cleaning evidence",,,,
scripts/build_13_sikayetvar_all_hotels_eda.py,py,61142,2026-08-26T07:02:08.230026722,1067.0,,,,,,,,,,,Descriptive EDA or cross-platform visibility output,,,,
scripts/build_14_sikayetvar_all_hotels_nlp_aspect_analysis.py,py,59986,2026-08-26T07:02:08.230026722,1062.0,,,,,,,,,,,"Aspect taxonomy, mention, lift, validation, or aspect summary output",,,,
scripts/google_maps_all_hotels/run_all_hotels_reviews.py,py,19837,2026-08-26T07:02:08.232022285,331.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/sikayetvar/01_discover_hotels.py,py,13902,2026-08-26T07:02:08.232022285,299.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/sikayetvar/02_review_discovery_matches.py,py,6028,2026-08-26T07:02:08.232022285,134.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/sikayetvar/03_collect_complaint_links.py,py,7895,2026-08-26T07:02:08.233353138,170.0,,,,,,,,,,,Discovered complaint URL inventory,,,,
scripts/sikayetvar/04_collect_complaint_details.py,py,9746,2026-08-26T07:02:08.233857632,214.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/sikayetvar/05_validate_all_hotels.py,py,12595,2026-08-26T07:02:08.233857632,224.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/sikayetvar/README.md,md,7826,2026-08-26T07:02:08.234704971,150.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
scripts/sikayetvar/run_all_hotels_pipeline.py,py,3025,2026-08-26T07:02:08.234704971,79.0,,,,,,,,,,,Sikayetvar implementation or pipeline script,,,,
siikayet-var-scraping/config/sikayetvar_targets.json,json,2766,2026-08-26T07:02:08.236174583,83.0,,,,,,,,,,,Sikayetvar configuration or manual alias data,,,,
siikayet-var-scraping/data/raw/sikayetvar/sikayetvar_complaint_links.csv,csv,11391,2026-08-26T07:02:08.236174583,48.0,47.0,6.0,canonical_hotel_name|area|source_page|complaint_url|discovered_page|collected_at,,100.0,,,,0.0,,Discovered complaint URL inventory,,,,
siikayet-var-scraping/data/raw/sikayetvar/sikayetvar_replies.csv,csv,14828,2026-08-26T07:02:08.236174583,102.0,13.0,6.0,complaint_id|complaint_url|reply_order|reply_author_type|reply_date|reply_text,,,,46.15,100.0,3.0,,Raw reply records linked to complaint URLs,,,,
siikayet-var-scraping/data/raw/sikayetvar/sikayetvar_scrape_status.csv,csv,851,2026-08-26T07:02:08.236174583,6.0,5.0,10.0,hotel_name|source_page|links_found|matched_links|review_required|details_success|details_failed|last_page|status|last_updated,,100.0,,,,,,Scraping checkpoint/status summary,,,,
siikayet-var-scraping/data/raw/sikayetvar/sikayetvar_top3_complaints_raw.csv,csv,99820,2026-08-26T07:02:08.238400221,219.0,47.0,24.0,complaint_id|complaint_url|hotel_name|area|complaint_title|complaint_text|complaint_date_raw|view_count|support_count|category|product_name|company_response_exists|company_response_date|company_response_text|progress_exists|progress_date|progress_text|user_reply_count|first_user_reply_date|first_user_reply_text|source_page|entity_match_status|entity_match_reason|collected_at,,100.0,95.74,10.64,100.0,0.0,2.0,Raw complaint detail records; one row per hotel assignment and complaint URL,,,,
