complaint_id,canonical_complaint_url,hotel_id,hotel_name,entity_match_status,user_reply_count_numeric,reply_count_total_derived,reply_count_company_derived,reply_count_user_derived,reply_count_unknown_derived,company_response_exists_clean,company_reply_exists_derived,user_reply_count_mismatch_flag,company_response_mismatch_flag
titanic-luxury-bodrumda-rezervasyon-talebine-cevap-verilmemesi,https://www.sikayetvar.com/titanic-luxury-collection-bodrum/titanic-luxury-bodrumda-rezervasyon-talebine-cevap-verilmemesi,BOD110,Titanic Luxury Collection Bodrum,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
titanic-luxury-collection-bodrum-herhangi-bir-geri-donus-yapilmadi,https://www.sikayetvar.com/titanic-luxury-collection-bodrum/titanic-luxury-collection-bodrum-herhangi-bir-geri-donus-yapilmadi,BOD110,Titanic Luxury Collection Bodrum,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
titanic-luxury-collection-bodrum-ortam-ve-bazi-hizmetler-beklentimi-karsiladi,https://www.sikayetvar.com/titanic-luxury-collection-bodrum/titanic-luxury-collection-bodrum-ortam-ve-bazi-hizmetler-beklentimi-karsiladi,BOD110,Titanic Luxury Collection Bodrum,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
titanic-luxury-collection-bodrum-saglik-durumum-hicbir-sekilde-dikkate-alinmadi,https://www.sikayetvar.com/titanic-luxury-collection-bodrum/titanic-luxury-collection-bodrum-saglik-durumum-hicbir-sekilde-dikkate-alinmadi,BOD110,Titanic Luxury Collection Bodrum,COMPLAINT_MATCHED,1,1,0,1,0,False,False,False,False
titanic-luxury-collection-bodrumda-mantar-yemekleri-nedeniyle-gida-zehirlenmesi-ve-sorumluluk-reddi,https://www.sikayetvar.com/titanic-luxury-collection-bodrum/titanic-luxury-collection-bodrumda-mantar-yemekleri-nedeniyle-gida-zehirlenmesi-ve-sorumluluk-reddi,BOD110,Titanic Luxury Collection Bodrum,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
alakart-iddiasi-yalan-tekrarlayan-menu-ve-duzensiz-plaj,https://www.sikayetvar.com/very-chic-bodrum/alakart-iddiasi-yalan-tekrarlayan-menu-ve-duzensiz-plaj,BOD072,VERY CHIC BODRUM,COMPLAINT_MATCHED,1,1,0,1,0,False,False,False,False
coral-travel-usulsuz-rezervasyon-iptali-1,https://www.sikayetvar.com/very-chic-bodrum/coral-travel-usulsuz-rezervasyon-iptali-1,BOD072,VERY CHIC BODRUM,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
very-chic-bodrum-barda-yasanan-ayrimci-muamele,https://www.sikayetvar.com/very-chic-bodrum/very-chic-bodrum-barda-yasanan-ayrimci-muamele,BOD072,VERY CHIC BODRUM,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
otelde-yasanan-ciddi-olay-sonrasi-tatilimizin-yarida-kesilmesi-ve-manevi-magduriyet,https://www.sikayetvar.com/xanadu-island/otelde-yasanan-ciddi-olay-sonrasi-tatilimizin-yarida-kesilmesi-ve-manevi-magduriyet,BOD016,Xanadu Island,COMPLAINT_MATCHED,0,1,1,0,0,True,True,False,False
premium-king-suite-oda-hijyeninde-tekrarlayan-temizlik-problemleri,https://www.sikayetvar.com/xanadu-island/premium-king-suite-oda-hijyeninde-tekrarlayan-temizlik-problemleri,BOD016,Xanadu Island,COMPLAINT_MATCHED,1,2,1,1,0,True,True,False,False
ultra-her-sey-dahil-otelde-bar-servisi-kabusa-donustu,https://www.sikayetvar.com/xanadu-island/ultra-her-sey-dahil-otelde-bar-servisi-kabusa-donustu,BOD016,Xanadu Island,COMPLAINT_MATCHED,0,1,1,0,0,True,True,False,False
ultra-her-sey-dahil-otelde-servis-temizlik-ve-plaj-siparislerinde-surekli-aksakliklar,https://www.sikayetvar.com/xanadu-island/ultra-her-sey-dahil-otelde-servis-temizlik-ve-plaj-siparislerinde-surekli-aksakliklar,BOD016,Xanadu Island,COMPLAINT_MATCHED,0,1,1,0,0,True,True,False,False
250000-tl-alacagim-odenmedi-ve-iletisim-kesildi,https://www.sikayetvar.com/yasmin-bodrum-resort/250000-tl-alacagim-odenmedi-ve-iletisim-kesildi,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
balayi-tatilinde-fatura-sorunu-ve-ilgisiz-musteri-hizmeti,https://www.sikayetvar.com/yasmin-bodrum-resort/balayi-tatilinde-fatura-sorunu-ve-ilgisiz-musteri-hizmeti,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
bes-yildizli-otelde-hayal-kirikligi-ve-kaybolan-havlu-gizemi,https://www.sikayetvar.com/yasmin-bodrum-resort/bes-yildizli-otelde-hayal-kirikligi-ve-kaybolan-havlu-gizemi,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
calisanlarin-mahremiyeti-ve-onuru-zedelenen-acik-canta-aramalari,https://www.sikayetvar.com/yasmin-bodrum-resort/calisanlarin-mahremiyeti-ve-onuru-zedelenen-acik-canta-aramalari,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
cocuklarimin-hastaligina-ragmen-ucret-iadem-reddedildi,https://www.sikayetvar.com/yasmin-bodrum-resort/cocuklarimin-hastaligina-ragmen-ucret-iadem-reddedildi,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
elektrik-kesintileri-ve-klima-sorunlari-tatili-kabusa-cevirdi,https://www.sikayetvar.com/yasmin-bodrum-resort/elektrik-kesintileri-ve-klima-sorunlari-tatili-kabusa-cevirdi,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
giris-saati-sistem-hatasi-nedeniyle-yarim-gun-beklemek-zorunda-kaldik,https://www.sikayetvar.com/yasmin-bodrum-resort/giris-saati-sistem-hatasi-nedeniyle-yarim-gun-beklemek-zorunda-kaldik,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
jolly-tatil-ile-alinan-yasmin-bodrum-resort-pismanligi-video,https://www.sikayetvar.com/yasmin-bodrum-resort/jolly-tatil-ile-alinan-yasmin-bodrum-resort-pismanligi-video,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
jolly-tatil-ve-yasmin-bodrum-resort-otel-pismanligi,https://www.sikayetvar.com/yasmin-bodrum-resort/jolly-tatil-ve-yasmin-bodrum-resort-otel-pismanligi,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
otel-hizmet-kalitesi-ve-musteri-memnuniyeti-sorunlari-hakkinda-sikayet,https://www.sikayetvar.com/yasmin-bodrum-resort/otel-hizmet-kalitesi-ve-musteri-memnuniyeti-sorunlari-hakkinda-sikayet,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
otel-kaynakli-surekli-gurultu-sorunu-ve-ilgisiz-yaklasim,https://www.sikayetvar.com/yasmin-bodrum-resort/otel-kaynakli-surekli-gurultu-sorunu-ve-ilgisiz-yaklasim,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
uzak-oda-ve-buggy-sorunu-tatil-keyfini-bozdu,https://www.sikayetvar.com/yasmin-bodrum-resort/uzak-oda-ve-buggy-sorunu-tatil-keyfini-bozdu,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-bodrumda-tatil-hayal-kirikligi-oda-ve-hizmet-problemleri,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-bodrumda-tatil-hayal-kirikligi-oda-ve-hizmet-problemleri,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-cozulmeyen-gurultu-problemi-video,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-cozulmeyen-gurultu-problemi-video,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-hijyen-ve-hizmet-eksikligi,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-hijyen-ve-hizmet-eksikligi,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-otel-calisanlarinin-davranislari-ve-hijyen-sorunlari,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-otel-calisanlarinin-davranislari-ve-hijyen-sorunlari,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-otel-deneyimi-degerlendirmesi,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-otel-deneyimi-degerlendirmesi,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-otelinde-rezervasyon-surecinde-ilgisizlik-ve-ciddiyetsizlik,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-otelinde-rezervasyon-surecinde-ilgisizlik-ve-ciddiyetsizlik,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-verdigimiz-paranin-karsiligi-yok,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-verdigimiz-paranin-karsiligi-yok,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resort-yemekler-cok-kotu,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resort-yemekler-cok-kotu,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resortta-kalitesiz-konaklama-ve-haksiz-kesinti,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resortta-kalitesiz-konaklama-ve-haksiz-kesinti,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-bodrum-resortta-mac-izleme-talebimize-reddetme-ve-misafir-odakli-olmayan-yaklasim,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-bodrum-resortta-mac-izleme-talebimize-reddetme-ve-misafir-odakli-olmayan-yaklasim,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
yasmin-resort-otelinde-merkez-havalandirma-gurultusu-yasami-zorlastiriyor,https://www.sikayetvar.com/yasmin-bodrum-resort/yasmin-resort-otelinde-merkez-havalandirma-gurultusu-yasami-zorlastiriyor,BOD115,Yasmin Bodrum Resort,COMPLAINT_MATCHED,0,0,0,0,0,False,False,False,False
