hotel_id,hotel_name,area,aspect,low_n,high_n,full_driver_ready,driver_gap_pp,driver_class
BOD183,Ruins Luxury Resort,Yalıkavak,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD183,Ruins Luxury Resort,Yalıkavak,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD082,Otel Gümüşlük,Gümüşlük,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD077,Ladonia Hotels Zemda,Gümüşlük,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD111,Zena Hotel Bodrum,Güvercinlik,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD143,Hotel Zeytinada,Torba,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,ROOM,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,BEACH_SEA,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,POOL,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,FACILITIES_MAINTENANCE,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,RESERVATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,PAYMENT_REFUND,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,PRICE_VALUE,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,CHECKIN_CHECKOUT,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,AIR_CONDITIONING,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,NOISE,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,FAMILY_CHILDREN,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,TRANSPORT_TRANSFER,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,MANAGEMENT_COMMUNICATION,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,SPA_WELLNESS,0,0,False,,INSUFFICIENT_SAMPLE
BOD098,Swissôtel Living Bodrum,Gündoğan,SAFETY_SECURITY,0,0,False,,INSUFFICIENT_SAMPLE
BOD145,Moyo Luxury Hotel & Beach,Torba,STAFF_SERVICE,0,0,False,,INSUFFICIENT_SAMPLE
BOD145,Moyo Luxury Hotel & Beach,Torba,CLEANLINESS_HYGIENE,0,0,False,,INSUFFICIENT_SAMPLE
BOD145,Moyo Luxury Hotel & Beach,Torba,FOOD_BEVERAGE,0,0,False,,INSUFFICIENT_SAMPLE
