hotel_name,hotel_n,aspect,hotel_mention_rate_pct,overall_mention_rate_pct,lift_pp,small_n_flag,nlp_sample_tier
Mare Garden Hotel,1,BEACH_SEA,0.0,29.661016949152543,-29.661016949152543,True,LOW_SAMPLE
Mare Garden Hotel,1,POOL,0.0,16.52542372881356,-16.52542372881356,True,LOW_SAMPLE
Mare Garden Hotel,1,FACILITIES_MAINTENANCE,0.0,38.983050847457626,-38.983050847457626,True,LOW_SAMPLE
Mare Garden Hotel,1,RESERVATION,0.0,39.83050847457627,-39.83050847457627,True,LOW_SAMPLE
Mare Garden Hotel,1,PAYMENT_REFUND,0.0,52.11864406779661,-52.11864406779661,True,LOW_SAMPLE
Mare Garden Hotel,1,PRICE_VALUE,100.0,47.88135593220339,52.11864406779661,True,LOW_SAMPLE
Mare Garden Hotel,1,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,True,LOW_SAMPLE
Mare Garden Hotel,1,AIR_CONDITIONING,0.0,8.05084745762712,-8.05084745762712,True,LOW_SAMPLE
Mare Garden Hotel,1,NOISE,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Mare Garden Hotel,1,FAMILY_CHILDREN,0.0,22.45762711864407,-22.45762711864407,True,LOW_SAMPLE
Mare Garden Hotel,1,TRANSPORT_TRANSFER,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Mare Garden Hotel,1,MANAGEMENT_COMMUNICATION,0.0,59.32203389830509,-59.32203389830509,True,LOW_SAMPLE
Mare Garden Hotel,1,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,True,LOW_SAMPLE
Mare Garden Hotel,1,SAFETY_SECURITY,0.0,22.033898305084747,-22.033898305084747,True,LOW_SAMPLE
Selectum Collection Bodrum,4,STAFF_SERVICE,100.0,67.37288135593221,32.62711864406779,True,LOW_SAMPLE
Selectum Collection Bodrum,4,CLEANLINESS_HYGIENE,100.0,44.91525423728814,55.08474576271186,True,LOW_SAMPLE
Selectum Collection Bodrum,4,FOOD_BEVERAGE,75.0,51.69491525423729,23.305084745762713,True,LOW_SAMPLE
Selectum Collection Bodrum,4,ROOM,100.0,60.16949152542373,39.83050847457627,True,LOW_SAMPLE
Selectum Collection Bodrum,4,BEACH_SEA,25.0,29.661016949152543,-4.661016949152543,True,LOW_SAMPLE
Selectum Collection Bodrum,4,POOL,25.0,16.52542372881356,8.47457627118644,True,LOW_SAMPLE
Selectum Collection Bodrum,4,FACILITIES_MAINTENANCE,75.0,38.983050847457626,36.016949152542374,True,LOW_SAMPLE
Selectum Collection Bodrum,4,RESERVATION,0.0,39.83050847457627,-39.83050847457627,True,LOW_SAMPLE
Selectum Collection Bodrum,4,PAYMENT_REFUND,50.0,52.11864406779661,-2.118644067796609,True,LOW_SAMPLE
Selectum Collection Bodrum,4,PRICE_VALUE,75.0,47.88135593220339,27.11864406779661,True,LOW_SAMPLE
Selectum Collection Bodrum,4,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,True,LOW_SAMPLE
Selectum Collection Bodrum,4,AIR_CONDITIONING,0.0,8.05084745762712,-8.05084745762712,True,LOW_SAMPLE
Selectum Collection Bodrum,4,NOISE,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Selectum Collection Bodrum,4,FAMILY_CHILDREN,25.0,22.45762711864407,2.5423728813559308,True,LOW_SAMPLE
Selectum Collection Bodrum,4,TRANSPORT_TRANSFER,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Selectum Collection Bodrum,4,MANAGEMENT_COMMUNICATION,75.0,59.32203389830509,15.677966101694913,True,LOW_SAMPLE
Selectum Collection Bodrum,4,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,True,LOW_SAMPLE
Selectum Collection Bodrum,4,SAFETY_SECURITY,25.0,22.033898305084747,2.9661016949152526,True,LOW_SAMPLE
Xanadu Island,4,STAFF_SERVICE,100.0,67.37288135593221,32.62711864406779,True,LOW_SAMPLE
Xanadu Island,4,CLEANLINESS_HYGIENE,50.0,44.91525423728814,5.0847457627118615,True,LOW_SAMPLE
Xanadu Island,4,FOOD_BEVERAGE,50.0,51.69491525423729,-1.6949152542372872,True,LOW_SAMPLE
Xanadu Island,4,ROOM,75.0,60.16949152542373,14.83050847457627,True,LOW_SAMPLE
Xanadu Island,4,BEACH_SEA,50.0,29.661016949152543,20.338983050847457,True,LOW_SAMPLE
Xanadu Island,4,POOL,50.0,16.52542372881356,33.474576271186436,True,LOW_SAMPLE
Xanadu Island,4,FACILITIES_MAINTENANCE,25.0,38.983050847457626,-13.983050847457626,True,LOW_SAMPLE
Xanadu Island,4,RESERVATION,25.0,39.83050847457627,-14.83050847457627,True,LOW_SAMPLE
Xanadu Island,4,PAYMENT_REFUND,50.0,52.11864406779661,-2.118644067796609,True,LOW_SAMPLE
Xanadu Island,4,PRICE_VALUE,50.0,47.88135593220339,2.118644067796609,True,LOW_SAMPLE
Xanadu Island,4,CHECKIN_CHECKOUT,25.0,1.694915254237288,23.305084745762713,True,LOW_SAMPLE
Xanadu Island,4,AIR_CONDITIONING,0.0,8.05084745762712,-8.05084745762712,True,LOW_SAMPLE
Xanadu Island,4,NOISE,25.0,5.508474576271187,19.491525423728813,True,LOW_SAMPLE
Xanadu Island,4,FAMILY_CHILDREN,25.0,22.45762711864407,2.5423728813559308,True,LOW_SAMPLE
Xanadu Island,4,TRANSPORT_TRANSFER,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Xanadu Island,4,MANAGEMENT_COMMUNICATION,75.0,59.32203389830509,15.677966101694913,True,LOW_SAMPLE
Xanadu Island,4,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,True,LOW_SAMPLE
Xanadu Island,4,SAFETY_SECURITY,0.0,22.033898305084747,-22.033898305084747,True,LOW_SAMPLE
Doria Hotel Bodrum,1,STAFF_SERVICE,100.0,67.37288135593221,32.62711864406779,True,LOW_SAMPLE
Doria Hotel Bodrum,1,CLEANLINESS_HYGIENE,0.0,44.91525423728814,-44.91525423728814,True,LOW_SAMPLE
Doria Hotel Bodrum,1,FOOD_BEVERAGE,0.0,51.69491525423729,-51.69491525423729,True,LOW_SAMPLE
Doria Hotel Bodrum,1,ROOM,100.0,60.16949152542373,39.83050847457627,True,LOW_SAMPLE
Doria Hotel Bodrum,1,BEACH_SEA,0.0,29.661016949152543,-29.661016949152543,True,LOW_SAMPLE
Doria Hotel Bodrum,1,POOL,0.0,16.52542372881356,-16.52542372881356,True,LOW_SAMPLE
Doria Hotel Bodrum,1,FACILITIES_MAINTENANCE,0.0,38.983050847457626,-38.983050847457626,True,LOW_SAMPLE
Doria Hotel Bodrum,1,RESERVATION,0.0,39.83050847457627,-39.83050847457627,True,LOW_SAMPLE
Doria Hotel Bodrum,1,PAYMENT_REFUND,100.0,52.11864406779661,47.88135593220339,True,LOW_SAMPLE
Doria Hotel Bodrum,1,PRICE_VALUE,100.0,47.88135593220339,52.11864406779661,True,LOW_SAMPLE
Doria Hotel Bodrum,1,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,True,LOW_SAMPLE
Doria Hotel Bodrum,1,AIR_CONDITIONING,0.0,8.05084745762712,-8.05084745762712,True,LOW_SAMPLE
Doria Hotel Bodrum,1,NOISE,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Doria Hotel Bodrum,1,FAMILY_CHILDREN,0.0,22.45762711864407,-22.45762711864407,True,LOW_SAMPLE
Doria Hotel Bodrum,1,TRANSPORT_TRANSFER,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Doria Hotel Bodrum,1,MANAGEMENT_COMMUNICATION,100.0,59.32203389830509,40.67796610169491,True,LOW_SAMPLE
Doria Hotel Bodrum,1,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,True,LOW_SAMPLE
Doria Hotel Bodrum,1,SAFETY_SECURITY,100.0,22.033898305084747,77.96610169491525,True,LOW_SAMPLE
Casa Mare Bodrum,1,STAFF_SERVICE,0.0,67.37288135593221,-67.37288135593221,True,LOW_SAMPLE
Casa Mare Bodrum,1,CLEANLINESS_HYGIENE,0.0,44.91525423728814,-44.91525423728814,True,LOW_SAMPLE
Casa Mare Bodrum,1,FOOD_BEVERAGE,0.0,51.69491525423729,-51.69491525423729,True,LOW_SAMPLE
Casa Mare Bodrum,1,ROOM,100.0,60.16949152542373,39.83050847457627,True,LOW_SAMPLE
Casa Mare Bodrum,1,BEACH_SEA,0.0,29.661016949152543,-29.661016949152543,True,LOW_SAMPLE
Casa Mare Bodrum,1,POOL,0.0,16.52542372881356,-16.52542372881356,True,LOW_SAMPLE
Casa Mare Bodrum,1,FACILITIES_MAINTENANCE,0.0,38.983050847457626,-38.983050847457626,True,LOW_SAMPLE
Casa Mare Bodrum,1,RESERVATION,100.0,39.83050847457627,60.16949152542373,True,LOW_SAMPLE
Casa Mare Bodrum,1,PAYMENT_REFUND,100.0,52.11864406779661,47.88135593220339,True,LOW_SAMPLE
Casa Mare Bodrum,1,PRICE_VALUE,0.0,47.88135593220339,-47.88135593220339,True,LOW_SAMPLE
Casa Mare Bodrum,1,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,True,LOW_SAMPLE
Casa Mare Bodrum,1,AIR_CONDITIONING,0.0,8.05084745762712,-8.05084745762712,True,LOW_SAMPLE
Casa Mare Bodrum,1,NOISE,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Casa Mare Bodrum,1,FAMILY_CHILDREN,0.0,22.45762711864407,-22.45762711864407,True,LOW_SAMPLE
Casa Mare Bodrum,1,TRANSPORT_TRANSFER,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Casa Mare Bodrum,1,MANAGEMENT_COMMUNICATION,0.0,59.32203389830509,-59.32203389830509,True,LOW_SAMPLE
Casa Mare Bodrum,1,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,True,LOW_SAMPLE
Casa Mare Bodrum,1,SAFETY_SECURITY,0.0,22.033898305084747,-22.033898305084747,True,LOW_SAMPLE
La Quinta by Wyndham Bodrum,5,STAFF_SERVICE,80.0,67.37288135593221,12.627118644067792,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,CLEANLINESS_HYGIENE,20.0,44.91525423728814,-24.91525423728814,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,FOOD_BEVERAGE,40.0,51.69491525423729,-11.694915254237287,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,ROOM,40.0,60.16949152542373,-20.16949152542373,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,BEACH_SEA,20.0,29.661016949152543,-9.661016949152543,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,POOL,0.0,16.52542372881356,-16.52542372881356,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,FACILITIES_MAINTENANCE,20.0,38.983050847457626,-18.983050847457626,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,RESERVATION,40.0,39.83050847457627,0.16949152542373014,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,PAYMENT_REFUND,40.0,52.11864406779661,-12.118644067796609,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,PRICE_VALUE,40.0,47.88135593220339,-7.881355932203391,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,AIR_CONDITIONING,40.0,8.05084745762712,31.94915254237288,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,NOISE,0.0,5.508474576271187,-5.508474576271187,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,FAMILY_CHILDREN,0.0,22.45762711864407,-22.45762711864407,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,TRANSPORT_TRANSFER,20.0,5.508474576271187,14.491525423728813,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,MANAGEMENT_COMMUNICATION,40.0,59.32203389830509,-19.322033898305087,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,False,MEDIUM_SAMPLE
La Quinta by Wyndham Bodrum,5,SAFETY_SECURITY,0.0,22.033898305084747,-22.033898305084747,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,STAFF_SERVICE,100.0,67.37288135593221,32.62711864406779,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,CLEANLINESS_HYGIENE,71.42857142857143,44.91525423728814,26.513317191283292,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,FOOD_BEVERAGE,71.42857142857143,51.69491525423729,19.733656174334143,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,ROOM,85.71428571428571,60.16949152542373,25.544794188861978,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,BEACH_SEA,42.857142857142854,29.661016949152543,13.19612590799031,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,POOL,14.285714285714286,16.52542372881356,-2.239709443099274,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,FACILITIES_MAINTENANCE,85.71428571428571,38.983050847457626,46.73123486682808,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,RESERVATION,14.285714285714286,39.83050847457627,-25.544794188861985,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,PAYMENT_REFUND,71.42857142857143,52.11864406779661,19.30992736077482,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,PRICE_VALUE,42.857142857142854,47.88135593220339,-5.024213075060537,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,AIR_CONDITIONING,14.285714285714286,8.05084745762712,6.234866828087167,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,NOISE,0.0,5.508474576271187,-5.508474576271187,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,FAMILY_CHILDREN,0.0,22.45762711864407,-22.45762711864407,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,TRANSPORT_TRANSFER,0.0,5.508474576271187,-5.508474576271187,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,MANAGEMENT_COMMUNICATION,71.42857142857143,59.32203389830509,12.106537530266344,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,SPA_WELLNESS,42.857142857142854,5.932203389830509,36.92493946731234,False,MEDIUM_SAMPLE
Salmakis Resort & Spa,7,SAFETY_SECURITY,14.285714285714286,22.033898305084747,-7.748184019370461,False,MEDIUM_SAMPLE
"Mandarin Oriental, Bodrum",2,STAFF_SERVICE,100.0,67.37288135593221,32.62711864406779,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,CLEANLINESS_HYGIENE,0.0,44.91525423728814,-44.91525423728814,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,FOOD_BEVERAGE,50.0,51.69491525423729,-1.6949152542372872,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,ROOM,0.0,60.16949152542373,-60.16949152542373,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,BEACH_SEA,0.0,29.661016949152543,-29.661016949152543,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,POOL,0.0,16.52542372881356,-16.52542372881356,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,FACILITIES_MAINTENANCE,100.0,38.983050847457626,61.016949152542374,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,RESERVATION,50.0,39.83050847457627,10.16949152542373,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,PAYMENT_REFUND,0.0,52.11864406779661,-52.11864406779661,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,PRICE_VALUE,50.0,47.88135593220339,2.118644067796609,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,AIR_CONDITIONING,0.0,8.05084745762712,-8.05084745762712,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,NOISE,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,FAMILY_CHILDREN,0.0,22.45762711864407,-22.45762711864407,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,TRANSPORT_TRANSFER,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,MANAGEMENT_COMMUNICATION,50.0,59.32203389830509,-9.322033898305087,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,True,LOW_SAMPLE
"Mandarin Oriental, Bodrum",2,SAFETY_SECURITY,50.0,22.033898305084747,27.966101694915253,True,LOW_SAMPLE
Bodrum Beach Resort,3,STAFF_SERVICE,0.0,67.37288135593221,-67.37288135593221,True,LOW_SAMPLE
Bodrum Beach Resort,3,CLEANLINESS_HYGIENE,0.0,44.91525423728814,-44.91525423728814,True,LOW_SAMPLE
Bodrum Beach Resort,3,FOOD_BEVERAGE,0.0,51.69491525423729,-51.69491525423729,True,LOW_SAMPLE
Bodrum Beach Resort,3,ROOM,0.0,60.16949152542373,-60.16949152542373,True,LOW_SAMPLE
Bodrum Beach Resort,3,BEACH_SEA,0.0,29.661016949152543,-29.661016949152543,True,LOW_SAMPLE
Bodrum Beach Resort,3,POOL,0.0,16.52542372881356,-16.52542372881356,True,LOW_SAMPLE
Bodrum Beach Resort,3,FACILITIES_MAINTENANCE,0.0,38.983050847457626,-38.983050847457626,True,LOW_SAMPLE
Bodrum Beach Resort,3,RESERVATION,66.66666666666667,39.83050847457627,26.8361581920904,True,LOW_SAMPLE
Bodrum Beach Resort,3,PAYMENT_REFUND,66.66666666666667,52.11864406779661,14.548022598870062,True,LOW_SAMPLE
Bodrum Beach Resort,3,PRICE_VALUE,33.333333333333336,47.88135593220339,-14.548022598870055,True,LOW_SAMPLE
Bodrum Beach Resort,3,CHECKIN_CHECKOUT,0.0,1.694915254237288,-1.694915254237288,True,LOW_SAMPLE
Bodrum Beach Resort,3,AIR_CONDITIONING,0.0,8.05084745762712,-8.05084745762712,True,LOW_SAMPLE
Bodrum Beach Resort,3,NOISE,0.0,5.508474576271187,-5.508474576271187,True,LOW_SAMPLE
Bodrum Beach Resort,3,FAMILY_CHILDREN,0.0,22.45762711864407,-22.45762711864407,True,LOW_SAMPLE
Bodrum Beach Resort,3,TRANSPORT_TRANSFER,33.333333333333336,5.508474576271187,27.82485875706215,True,LOW_SAMPLE
Bodrum Beach Resort,3,MANAGEMENT_COMMUNICATION,33.333333333333336,59.32203389830509,-25.98870056497175,True,LOW_SAMPLE
Bodrum Beach Resort,3,SPA_WELLNESS,0.0,5.932203389830509,-5.932203389830509,True,LOW_SAMPLE
Bodrum Beach Resort,3,SAFETY_SECURITY,0.0,22.033898305084747,-22.033898305084747,True,LOW_SAMPLE
Club Shark Hotel,1,STAFF_SERVICE,0.0,67.37288135593221,-67.37288135593221,True,LOW_SAMPLE
Club Shark Hotel,1,CLEANLINESS_HYGIENE,0.0,44.91525423728814,-44.91525423728814,True,LOW_SAMPLE
Club Shark Hotel,1,FOOD_BEVERAGE,0.0,51.69491525423729,-51.69491525423729,True,LOW_SAMPLE
Club Shark Hotel,1,ROOM,0.0,60.16949152542373,-60.16949152542373,True,LOW_SAMPLE
Club Shark Hotel,1,BEACH_SEA,0.0,29.661016949152543,-29.661016949152543,True,LOW_SAMPLE
Club Shark Hotel,1,POOL,0.0,16.52542372881356,-16.52542372881356,True,LOW_SAMPLE
Club Shark Hotel,1,FACILITIES_MAINTENANCE,0.0,38.983050847457626,-38.983050847457626,True,LOW_SAMPLE
Club Shark Hotel,1,RESERVATION,100.0,39.83050847457627,60.16949152542373,True,LOW_SAMPLE
Club Shark Hotel,1,PAYMENT_REFUND,100.0,52.11864406779661,47.88135593220339,True,LOW_SAMPLE
Club Shark Hotel,1,PRICE_VALUE,100.0,47.88135593220339,52.11864406779661,True,LOW_SAMPLE
