hotel_id,hotel_name,hotel_n,aspect,aspect_count,aspect_mention_rate_pct,small_n_flag,nlp_sample_tier
BOD130,Petunya Beach Resort,13,TRANSPORT_TRANSFER,0,0.0,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,MANAGEMENT_COMMUNICATION,11,84.61538461538461,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,SPA_WELLNESS,1,7.6923076923076925,False,MEDIUM_SAMPLE
BOD130,Petunya Beach Resort,13,SAFETY_SECURITY,3,23.076923076923077,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,STAFF_SERVICE,3,30.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,CLEANLINESS_HYGIENE,1,10.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,FOOD_BEVERAGE,5,50.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,ROOM,6,60.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,BEACH_SEA,2,20.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,POOL,1,10.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,FACILITIES_MAINTENANCE,2,20.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,RESERVATION,5,50.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,PAYMENT_REFUND,8,80.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,PRICE_VALUE,6,60.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,CHECKIN_CHECKOUT,0,0.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,AIR_CONDITIONING,0,0.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,NOISE,2,20.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,FAMILY_CHILDREN,3,30.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,TRANSPORT_TRANSFER,0,0.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,MANAGEMENT_COMMUNICATION,5,50.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,SPA_WELLNESS,1,10.0,False,MEDIUM_SAMPLE
BOD153,The Oba Hotel,10,SAFETY_SECURITY,1,10.0,False,MEDIUM_SAMPLE
BOD158,Arin Resort Bodrum,1,STAFF_SERVICE,1,100.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,CLEANLINESS_HYGIENE,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,FOOD_BEVERAGE,1,100.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,ROOM,1,100.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,BEACH_SEA,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,POOL,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,FACILITIES_MAINTENANCE,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,RESERVATION,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,PAYMENT_REFUND,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,PRICE_VALUE,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,CHECKIN_CHECKOUT,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,AIR_CONDITIONING,1,100.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,NOISE,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,FAMILY_CHILDREN,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,TRANSPORT_TRANSFER,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,MANAGEMENT_COMMUNICATION,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,SPA_WELLNESS,0,0.0,True,LOW_SAMPLE
BOD158,Arin Resort Bodrum,1,SAFETY_SECURITY,0,0.0,True,LOW_SAMPLE
BOD160,La Blanche Resort Bodrum,12,STAFF_SERVICE,10,83.33333333333333,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,CLEANLINESS_HYGIENE,8,66.66666666666667,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,FOOD_BEVERAGE,6,50.0,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,ROOM,9,75.0,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,BEACH_SEA,6,50.0,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,POOL,5,41.666666666666664,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,FACILITIES_MAINTENANCE,7,58.333333333333336,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,RESERVATION,3,25.0,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,PAYMENT_REFUND,4,33.333333333333336,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,PRICE_VALUE,3,25.0,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,CHECKIN_CHECKOUT,0,0.0,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,AIR_CONDITIONING,5,41.666666666666664,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,NOISE,1,8.333333333333334,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,FAMILY_CHILDREN,8,66.66666666666667,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,TRANSPORT_TRANSFER,1,8.333333333333334,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,MANAGEMENT_COMMUNICATION,9,75.0,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,SPA_WELLNESS,1,8.333333333333334,False,MEDIUM_SAMPLE
BOD160,La Blanche Resort Bodrum,12,SAFETY_SECURITY,4,33.333333333333336,False,MEDIUM_SAMPLE
