review_id,hotel_id,hotel_name,area,review_rating,rating_group,review_date,review_text_clean,review_word_count,potential_pii_flag,aspect_count,aspect_STAFF_SERVICE,aspect_CLEANLINESS_HYGIENE,aspect_FOOD_BEVERAGE,aspect_ROOM,aspect_BEACH_SEA,aspect_POOL,aspect_FACILITIES_MAINTENANCE,aspect_RESERVATION,aspect_PAYMENT_REFUND,aspect_PRICE_VALUE,aspect_CHECKIN_CHECKOUT,aspect_AIR_CONDITIONING,aspect_NOISE,aspect_FAMILY_CHILDREN,aspect_TRANSPORT_TRANSFER,aspect_MANAGEMENT_COMMUNICATION,aspect_SPA_WELLNESS,aspect_SAFETY_SECURITY
gma_ad03fec34343f640db4e345e,BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,1,LOW,2026-07-26,"Merhaba, otelin tek iyi yani denizi ve plajı diger her sey vasat hatta sinir bozucu sekilde kötü. Odada mobilyaların üstü yapış yapış, 4 kisi 7 gece konakladıgımız odada sadece 1 kanat dolap vardı esyalarımızı yerlestiremedik, bavuldan cıkarıp giyinmek zorunda kaldık. Odadaki tv de sadece 1 cocuk kanalı var. Otel koridoru halı kaplı üstü envai cesit leke dolu ve berbat pis gözüküyor. Bir aksam sular kesildi bir kac kez elektrikler gitti geldi. Yemekler fena degil bir sekilde doyuluyor, fakat otel kapasitesine göre masa sayısı az yemek zamanında masa bulmak icim elinizde tabak dolasıyorsunuz. Çalısanlar gözle görülür sekilde suratsız ve mutsuz. Bir tek Buse hanım yüzünde güllerle karsıladı bizi, kendisine tesekkür ediyorum. 2 havuz var birine cocukları sokmuyorlar bebekler icin ayrı bir havuzlari da yok 1 haftada 2 kez cocuk havuzu kapandı. Kaydıraga 120 cm altı izin verilmiyormus. Sırf kaydıragı var diye tercih ettigimiz otelde cocukları kaydırak kısmına sokamıyorduk. Bu kadar güvenlik önlemi almaya kalkan isletme, kaydıragın tepesinde calısan tutmuyor, herkes kafasına göre kayıyor. Özetle otelin kafası karısık cocuk dostu olsam mı olmasam mı karar verememis.İlk defa bir tatilimde az gün kaldı diye üzülmek yerine daha kac gün kaldı diye saydım. Çok memnuniyetsiz ve mutsuz ayrılıyoruz.",194,False,7,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True
gma_960133f3fe802be1a11f182b,BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,4,HIGH,2026-06-26,"14-17 Haziran olmak üzere toplam 3 gece 4 gün bu otelde konakladık. Çıkacağımız gün uçak biletimiz akşam 19.30 olduğu için check out işleminden sonra saat 17.00 a kadar tesisin tüm imkanlarından sorunsuz bi şekilde faydalandık. Odalar çok yepyeni değil ama gayet yeterli ve ferah. Personel ilgili ve güleryüzlü. Snack bar kusursuz değil ama yeterli. Plaj temiz ve yer şezlong bulma sıkıntısı yok. Deniz temiz ama hafif bulanık fakat biraz çabuk derinleşiyor. Plaj, adult havuz, aqua havuz restoran, 4-8 bar, Lobi gibi yerlerde sürekli alkol, tatlı ve yemek servisi var. Genel olarak çok güzel ve yeterli bi tesis. Kahvaltı çok çeşitli ve güzel. Ancak her şeyi bu kadar güzel olan otelin akşam yemeği nasıl bu kadar kötü olabilir hayret içindeyim. Yani bi akşam bile güzel bir yemek yiyemedik. Çeşit konusunda yetersiz diyemem bence çeşitli seçenekler var ancak her şey inanılmaz lezzetsiz. Dümdüz pilav makarna bile tatsız. Otelden ayrılmadan bi akşam önce sadece risksiz karnımızı doyuracak şeyler aldık aç kalmamak için ama çorba mantı köri soslu tavuk gibi mahalle arası esnaf lokantalarında bile iyisini bulduğunuz yemekler dahi yenmeyecek kadar tatsız. Bunun dışında her şeyiyle çok memnun kaldığımız ve iyi hissettiğimiz bi tatil oldu. Umarım restoran kısmına çare bulunup tesise yakışan bi seviyeye geldiği günlerde tekrar buluşuruz 🙏🏻",205,False,8,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False
gma_26e24e80dd0511d7f8d6db00,BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,2,LOW,2026-08-11,Uhd veya tam pansiyon konsept gittiğim oteller içinde en kötüsü diyebilirim. Konumu bulunduğu koy ve çevresinde başka tesis bulunmaması sebebiyle çok iyi. Ancak otel yapısı ve hizmeti çok kötü. Odalar 90'lardan kalmış gibi. Mobilyalar o kadar eski ki boyamışlar ama onda da yanlış boya seçmişler. Üzerine koyduğunuz şeyler yapışıyor. Yataklar eski. Binanın asansörü tabut gibi. Koridorlarda zemin halısında birçok yerde lekeler gördüm. Yemek çeşitliliği yapmaya çalışmışlar ama kullanılan malzemeler ve pişirme o kadar kötü ki hiç tat almıyorsunuz. Uhd konsept bir otelde ilk kez bir yemek bitince yenisinin koyulmadığını gördüm. Yetişemezseniz kalmıyor. Alkollü İçecekler en ucuz markalardan seçilmiş. Sipariş vermek için sıra bekliyorsunuz . Alınca da bunun için mi bekledim dersiniz. Sosyal aktivitelerden haberiniz olmuyor. Bir pano var. Oradan takip etmeniz lazım. Çalışan sayısı az olduğu için personel telef olmuş. Yorgunlukları yüzlerinden belli okuyor. Patlamış mısır ve pamuk şeker var ama parayla:) otelde kim yanında parayla gezer. 2 havuz var çok küçükler. Denize yakın olanı adult pool yapmışlar. Uzak olan herkese açık. Aquapark var ama havuz derinliği çok az. Kaydığınızda ayağınız yere çarpıyor. Otelin sağlam bir yenilenmeye ihtiyacı var. Bu haliyle mdeyeceğiniz paraya değmeyecek bir hixmet alıyorsunuz.,187,False,7,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
gma_19fd761e9d24f19b841a76c9,BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,5,HIGH,2026-08-04,"Etrafı yemyeşil dağlarla çevirili bir koyda, muhteşem bir konumda olan otelde, toplamda 3 çocuklu 2 aile olarak konaklıyoruz. Sabahları kuş sesleri ile uyanıp, gün boyu Ağustos böceği sesleriyle yüzüyoruz. Kumsal şahane, restoranın denize yakın olması muhteşem, sahil ve havuz kenarındaki tuvaletler her daim temiz. Ortalıkta bir kişiyi sürekli elinde paspasla yerlerdeki kumları, döküntüleri temizlerken görüyoruz. Küçük ve büyük çocuklar için iki ayrı kaydıraklı havuz var. Oyun parkı eğlenceli. Çocuklar hiç sıkılmadan zaman geçiriyorlar. Yeşil alanlar insana ferah hissettiriyor. Bir çok gölgelikli çardak mevcut. Hamakların olduğu bölüm çok huzurlu. Yemek çeşitliliği ve lezzetinden biz çok memnun kaldık. Yaprak sarması, lahana sarması, çeşit çeşit et ve sebze yemekleri çok güzel. Tatlı reyonu özellikle çok başarılı. Tek eksiği spor salonundaki aletlerin çok eski ve bakımsız olması. Bir de animasyon ekibinin gün içinde Yetişkin havuzunda konumlandıklarını düşünüyoruz, biz çocuklu aileler olarak göremedik gündüz etkinliklerini. Akşam animasyon gösterileri 10/10 puan alır! Çok kaliteli gösterilerdi! Herkese bu oteli tavsiye ederim.",154,False,10,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False
gma_0eba28ad84354f9ce9a2f77a,BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,3,MIXED,2026-08-11,"4 gece 5 günlük konaklamamız boyunca personelin güler yüzü gerçekten içimizi ısıttı. Özellikle İbrahim Bey ve Deniz Hanım’ın ilgisi takdir edilesiydi. Plaj alanında yer bulma sorunu yaşamadık, bu da tatilimizi rahat geçirmemizi sağladı. Ancak denizin bulanık olması beklentimizin biraz altında kaldı. Yemekler genel olarak ortalamaydı; aç kalmadık ama menüde sık tekrar olması çeşitlilik açısından zayıf kaldı. Temizlik konusunda ise havlular ve çarşaflar düzenli değiştirildi fakat genel temizlik daha özenli olabilirdi. Genel olarak sıcak bir personel yaklaşımı sayesinde güzel anılarla ayrıldık; ancak yemek çeşitliliği ve genel temizlik konularında iyileştirme yapılırsa çok daha güçlü bir deneyim sunulabilir.",95,False,4,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
gma_8a9816a38052604abd0945dc,BOD106,La Blanche Island Bodrum,Güvercinlik,2,LOW,2026-07-28,"Hala otelde olan biri olarak anlık paylasıyorum…|Birçok otele gitmiş biri olarak söyleyebilirim ki; reklamlarıyla alakası yok|Otel temiz, odalar güzel, çalısanlar çok güler yüzlü ve ilgili.. …",26,False,3,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gma_be3fea34a1e9d9ab54ae17f3,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,2026-07-26,"La Blanche Resort’ta konaklama deneyimimiz genel olarak beklentilerimizi tam karşılamadı. Özellikle odaların artık ciddi anlamda yenilenmeye ihtiyacı olduğunu düşünüyorum. Mobilyalar ve genel dekorasyon oldukça eski bir izlenim veriyor. Banyoda ise duş alanı hem eski hem de kullanım açısından konforlu değildi. Bu seviyede bir otelden daha modern ve bakımlı odalar beklerdik. Buna karşın otelin en büyük artısı kesinlikle Sunrise Snack Restoranı oldu. Burada görev yapan ekip son derece güler yüzlü, ilgili ve misafir odaklıydı. Siparişlerimiz çok kısa sürede hazırlandı ve her seferinde aynı kaliteli hizmeti aldık. Yemeklerin lezzeti gerçekten beklentimizin üzerindeydi; taze, özenli hazırlanmış ve oldukça başarılıydı. Gün içinde en keyif aldığımız nokta burası oldu. Özetle, otelin oda ve banyo kısmında kapsamlı bir renovasyona ihtiyaç olduğunu düşünüyorum. Ancak Sunrise Snack ekibinin profesyonelliği, samimiyeti ve mutfağın kalitesi tatilimizi olumlu yönde etkileyen en önemli unsur oldu. Başta Sunrise Snack Özgür bey ve ekibi olmak üzere emeği geçen herkese teşekkür ederim. Umarım odalar da en kısa zamanda yenilenir; çünkü bu hizmet kalitesini çok daha iyi yansıtacak bir konaklama alanını hak ediyor.",167,False,4,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
gma_c4323063014365108090ea8b,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,2026-07-26,"Merhaba Otel konumu itibariyle havuz ve denizin keyfini alabileceğiniz tüm dinamikleri sizlere yaşatıyor sorun yaşamazsınız. Heryerinde muhteşem manzarası var. Yemek çeşitleri ve kahvaltı seçenekleri standart nitelikte. Bazı ürünler kötü değil ama lezzetli de değil. Pastahane ürünleri yeterli değil. Dondurma standları ve çeşitleri fazlalaştırılmalı. Alkollü ve alkolsüz içki seçenekleri çok az. Kutu ayran haricinde kutu içecek göremedik. Alkollü içkiler kısmı yetersiz. Cin “cork” veriyorlar çeşit istediğinizde diğer barlarda var diye söyleniyor ama loby bara gittiğinizde orada da “gilbeys” veriyorlar. Markaları fazlalaştırmalılar. Bunlar bana göre olumsuz olmasından ziyade geliştirilebilir kısımları , bu yüzden bir problem olarak görmeyin. Otelde çalışan tüm personeller o kadar güleryüzlü ve herkese destek olmaya çalışıyorki bunu yaşamanızı isterim. Herkes elinden gelenin en iyisini yapmaya çalışıyor bunu her alanında görebilirsiniz. O yüzden biraz önce yazdığım eksikleri , bu personeller yaklaşımları ile fazlası ile kapatıyor. Gezinomiden tatilimizi aldık ama memnun kalmadık. Kesinlikle Gezinomiden tatil almanızı önermiyorum. Diğer tatilimizi iptal ettik. Bu tatilimizi ise günü geldiği için gelmek zorunda kaldık. Gezinominin tarafımıza yaşattığı sıkıntıyı , kendisini ilgilendirmemesine rağmen dert bilip üstlenip tarafımıza destek olan Otelin Resepsiyon bölümünde Emircan beye çok çok teşekkür ederiz. Kendisi sayesinde keyifli tatil yapmaya devam ediyoruz. Müşteri ilişkileri kısmından Eda hanıma , bize olan yaklaşımı , otel gelişimine verdiği efor ve destek için ayrıca teşekkür ederim. Ne sorununuz olursa olsun Resepsiyondan Emircan bey ve müşteri ilişkilerinden Eda hanıma mutlaka ulaşın , sorununuzu çözmekle beraber mutlulukla devam edeceğinizden eminim , kendi fikrim ama yanılmayacağımı düşünüyorum. Okuyan herkese keyifli tatiller.",241,False,6,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
gma_15de7a041fca6887f3eba73a,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,2026-06-26,"Otele ilk giriş yaptığımız andan itibaren çok doğru bir tercih yaptığımızı ve güzel bir otel tuttuğumuzu hissettik. Karşılama, tesisin genel görünümü ve çalışanların yaklaşımı daha ilk dakikalardan itibaren bizde oldukça olumlu bir izlenim bıraktı. La Blanche Island Bodrum’da geçirdiğimiz tatilden genel olarak çok memnun kaldık. Otelin konumu, manzarası ve özellikle plajları gerçekten harikaydı. Denizin temizliği ve berraklığı sayesinde keyifli bir tatil geçirdik. Plaj alanlarının bakımlı ve düzenli olması büyük bir artıydı. Ayrıca plaja erişimin yürüyen merdiven ve shuttle hizmetleriyle sağlanması oldukça konforlu ve pratiktı. Bu sayede plaja ulaşım konusunda hiçbir zorluk yaşamadık. Personelin ilgisi ve güler yüzü tatilimizin en güzel yanlarından biriydi. Tüm çalışanlar son derece yardımsever, nazik ve profesyoneldi. Misafir memnuniyetine verdikleri önem her an hissediliyordu. Özellikle İshak Bey’e ayrıca teşekkür etmek isteriz. Tatilimiz boyunca bizimle yakından ilgilendi, her konuda yardımcı oldu ve kendimizi özel hissetmemizi sağladı. Güler yüzü, samimiyeti ve profesyonel yaklaşımı sayesinde tatil deneyimimiz çok daha keyifli geçti. Özellikle alakart restoranlardaki deneyimimiz beklentilerimizin üzerindeydi. Yemeklerin lezzeti, sunumu ve kalitesi gerçekten çok başarılıydı. Restoran personelinin ilgisi ve misafirperverliği bizi adeta mest etti. Aynı şekilde otelde bulunan 3 snack restoranın da yemek kalitesi oldukça yüksekti. Gün içerisinde sundukları lezzetli ve kaliteli seçenekler sayesinde keyifli vakit geçirdik. Sıcak ve soğuk içeceklerin kalitesi, lezzeti ve çeşitliliği de son derece başarılıydı. Günün her saatinde farklı damak zevklerine hitap eden birçok seçenek bulunuyordu. Bu konuda otelin beklentilerimizin üzerinde bir hizmet sunduğunu söyleyebiliriz. Odalar temiz ve konforlu, ortak kullanım alanları ise bakımlı ve düzenliydi. Ancak Pina 24 restoranındaki yemeklerin kalite, lezzet ve çeşitlilik açısından otelin genel standardının gerisinde kaldığını düşünüyoruz. Özellikle diğer restoranlardaki yüksek kalite göz önüne alındığında bu bölümde yapılacak iyileştirmeler otelin genel misafir deneyimini daha da yukarı taşıyacaktır. Genel olarak La Blanche Island Bodrum; muhteşem plajları, kaliteli restoranları, zengin içecek seçenekleri, kolay plaj erişimi ve güler yüzlü personeliyle unutulmaz bir tatil deneyimi sundu. Pina 24 restoranındaki yemek kalitesinin geliştirilmesi halinde hiç tereddüt etmeden tekrar tercih edeceğimiz bir otel olacaktır. Emeği geçen tüm çalışanlara ve özellikle İshak Bey’e teşekkür ederizf",327,False,8,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False
gma_e533883f6b897c57f3bfca66,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,2026-08-04,"Manzarası çok güzel fakat denize girmek istediğiniz zaman işler değişiyor. Deniz çok taşlık kum yok denecek kadar az, var olan kumlar da bakımsızlıktan taşlaşmış. Otelin konumu adanın üzerindeki en yüksek bölgede bulunuyor, plaja giderken ve dönerken sürekli yokuş çıkmanız gerekiyor ayrıca her yer birbirine uzak mesafede ve buna rağmen otelde shuutle bulmak oldukça zor, ana giriş kapısında birkaç tane shuutle bekliyor fakat kullanan kişiyi bulmak yürümekten uzun sürüyor. Ayrıca oda hizmetleri de çok yetersiz siz istemediğiniz sürece dil fırçası diş macunu gibi imkânlar sağlanmıyor, resepsiyondan havlu isteseniz bile saatlerce getirmedikleri oluyor ve siz uyarmadığınız taktirde çarşaf değişimi sürekli aksatılıyor. Deniz konusuna dönecek olursak plajın son kısımlarındaki denizden bazen lağım kokusu geliyor ve su aşırı bulanık asla dibini göremiyorsunuz, bu durumdan muzdarip olarak plajın daha ileri kısımlarına gittiğinizde ise sizi dalgalar selamlıyor, yüzerken su yutmamak neredeyse imkânsız bir durum. Bunun beraberinde otelde eğlence etkinlikleri ayarlayan bir animasyon ekibi bulunmadığını düşünüyorum etkinlikler hakkında bilgi edinmek çok zor. Fakat tüm bunlara rağmen garsonlar ve diğer görevliler oldukça güler yüzlüydü.",166,False,6,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
gma_42d8703d0548e41bc8e767ba,BOD106,La Blanche Island Bodrum,Güvercinlik,4,HIGH,2026-07-26,"Otelde yemekler gayet iyiydi. Kötü yorum olarak otelde plajda, asansörlerde ve bazı katlarda çok pis koku vardı. Birde plajda insanlar orda olmadıkları halde boş yere havluyla kendilerine yer tutuyordu. Odalarda iyiydi ama bizim odamızda duşa kabinden dışarıya çok su taşıyordu eğimi ters yapılmış ve sifon basılı kalıyordu. Edit: hep kötü özelliklerden bahsetmiş olmıyım, adanın heryerindeki tuvaletlerin temizliği, personellerin ilgisi gerçekten çok iyi seviyede. Herkese uygun Plaj seçenekleri var. Ama bunların yanında şu otel marketlerinin kişilere göre fiyat belirleme politikası burdada var ne yazık ki hiç bir fiyat etiketi göremiyorsunuz.",89,False,7,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
gma_6a9a9cdb8c78c76bda3ad069,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,2026-08-04,"Merhaba, Öncelikle otelin, Bodrum’da tatil yapmak isteyen kişiler için fiyat-performans açısından değerlendirilebilecek bir tesis olduğunu düşünüyorum. Konaklamamız süresince yaşadığımız olumlu ve olumsuz deneyimleri paylaşmak isterim. Otele ilk girişimizde bizi Jolly Tur’dan Emirhan Bey karşıladı. Kendisi işini son derece titizlikle ve özveriyle yapan, gerçekten çok ilgili biriydi. Kendisine tekrar teşekkür etmek isterim. Açık söylemek gerekirse, Emirhan Bey olmasaydı ilk gün ücret iadesi talep ederek otelden ayrılmayı düşünüyorduk. ## Olumlu Deneyimler 1. Otelin denizi gerçekten harika. 2. Özellikle lobi tarafındaki barda hazırlanan kokteyller oldukça lezzetliydi. Whiskey Sour olması gerektiği gibiydi. İtalyan restoranında çalışan Muhtar isimli arkadaşın hazırladığı kokteylleri özellikle çok beğendik. 3. Akşam eğlenceleri yeterliydi. Sahne alan müzik grupları da oldukça başarılıydı. 4. Açık büfedeki yemek çeşitliliği yeterliydi. Yemeklerin lezzetleri de genel olarak kötü değildi. 5. Yeterli sayıda snack restoran bulunuyor. Gün içerisinde mutlaka damak tadınıza uygun bir seçenek bulabiliyorsunuz. 6. Servis personelinin ve otel çalışanlarının büyük bir bölümü güler yüzlü ve ilgiliydi. ## Olumsuz Deneyimler 1. Otele giriş yaptığımızda araçtan indik ve valizlerin odaya gönderilebilmesi için oda numaramızı görevli arkadaşlara bildirmemiz gerektiği söylendi. Yaklaşık yedi saat araç kullandıktan sonra bunu söylemeyi unutarak odamıza çıktık. Resepsiyonu arayıp valizlerin gönderilmesini rica ettiğimizde, “Aşağıya gelip oda numaranızı sizin söylemeniz gerekiyor.” şeklinde bir yanıt aldık ve bu konuda hiçbir şekilde yardımcı olunmadı. Oda numarasının, yalnızca 10-15 metre mesafedeki valiz görevlilerine resepsiyon tarafından iletilmesi mümkünken, ikinci kattan tekrar aşağıya inmemizin istenmesini mantıklı bulmadık. Neyse ki Emirhan Bey duruma müdahale etti ve valizlerimizin odamıza gönderilmesini sağladı. 2. Hızlıca bir şeyler yemek için snack restorana gittik. Servis edilen burger ekmekleri soğuktu. Köftenin hangi etten yapıldığı belli değildi ve kofteni nrengi açık renk ti. Lezzeti kötü olmamasına rağmen, yerken dişimize sert parçalar geldi. Kıymanın içeriği konusunda ciddi şekilde şüphe duyduk. Dana kıymaya yalnızca tuz ve karabiber ekleyip ızgarada düzgün bir burger köftesi hazırlamak bu kadar zor olmamalı. 3. Döner sipariş ettik. Ancak gelen ürün dönerden çok, kesilmiş köfteyi andırıyordu. Sanırım tamamen kıymadan hazırlanmıştı. Çiğnerken bunda da ağzımıza sert parçalar geldi. 4. pina 24 restoranttan Tavuk suyu çorbası sipariş ettik. Son derece tatsız, malzemeleri tamamen dibe çökmüş ve çorbayla pek ilgisi olmayan bir ürün servis edildi. 5. Yemeklerden sonra kokteyl içmek için sahildeki sahnenin yanında bulunan bara gittik. Daha önce Voyage Otel’de hazırlattığımız ve oldukça beğendiğimiz bir kokteyli tarif ettik. Barmen, bu kokteylin yapılamayacağını söyledi. Bunun üzerine gülerek karşılık vermesi nedeniyle topluluk içinde kendimizi küçümsenmiş ve rahatsız hissettik. Daha sonra latte kıvamında, kremamsı bir kokteyl istediğimizi anlattık. Ancak bize son derece kötü bir kokteyl hazırlandı. Barmenin süreç boyunca suratsız ve isteksiz davranması da ayrıca rahatsız ediciydi. Biz de “Eline sağlık.” diyerek içeceğimizi alıp oradan ayrıldık. 6. A la carte restoranların rezervasyonları sürekli doluydu. Gün içerisinde rezervasyon yaptırmak maalesef mümkün olmadı. 7. Açık büfede yemek servisi sona ererken görevlinin, tepside kalan pideleri çıplak eliyle iterek topladığını gördük. Hijyen açısından kesinlikle kabul edilebilir bir durum değildi. Kısacası, bizim tatilimizi Emirhan Bey kurtardı. Nerede daha güzel yemek yiyebileceğimizi ve denize hangi noktadan girmemizin daha iyi olacağını bize tam isabetle söyledi. İlgisi ve yönlendirmeleri sayesinde tatilimiz çok daha keyifli hale geldi.",497,False,10,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
gma_c98445f1574c0fc936376684,BOD106,La Blanche Island Bodrum,Güvercinlik,3,MIXED,2026-08-04,"Otel konumu ve deniziyle one cikan ve yanindaki otelleri dusunursek tam bir fiyat performans yeri. Denizi cok guzel ama yuzme bilmeyenler dikkat etsin cunku hemen derinleşiyor. Gelelim otelin durumuna. 5 yildizli hersey dahil bir otel odasi degilde 3 yildizli bir oda izlenimi veriyor. Yemekler çesit anlaminda gercekten cok zayif. Lezzetlerini begendim bizi de hic rahatsiz etmedi ama diger otellere kiyasla cok geride. Lobinin oradaki teras cafedeki calisanlar cok yardimsever, otelin genelinde oyle ama oda temizligi bize mi denk geldi bilmiyorum gercekten kotuydu. Havuzun yanindaki ve gunduzleri asagidaki restoranda masada QR okutarak siparis verebiliyorsunuz ve cok hizli geliyor. Starbucks ve waffle olan bir yer var heryere uzak onu hic anlamadim. Farkli yerlerde dondurma bufeleri var, cocuklar icin guzel. Otel cok kalabalik, cok farkli ulkelerden turist var ama bence buranin yonetimi deniz, konum guzel diye otel olanaklarini çok kısmış. Diger oteller gibi secenekler ve kalite beklemeyin. Biz tatilimizde denizi cok onemsedigimiz icin memnun ayrildik ama siz tesisten de beklentileriniz varsa bir kez daha dusunun derim. Otel cunku asla bu odenenen ucretleri haketmiyor bence.",171,False,7,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
gma_d0e729194bf8a0b0b0547d22,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,2026-08-04,Ayşe Gül Kayahan Google üzerinde 3 hafta önce düzenlendi,9,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gma_de7076e7d5a5c2dc2984745b,BOD106,La Blanche Island Bodrum,Güvercinlik,5,HIGH,2026-08-04,"Otel konum olarak çok öne geçiyor. Odaları biraz küçük ve sofa yerine normal tek kişilik yatak konulmalı. Kendini daha da yenilerse muhteşem manzara ve plajlarıyla baya bir öne geçer. Mutfağı güzel. Çeşitlilik çok, her yerde snack barlar. Ala carte hizmet. Tatlı çeşitliliği hayranlık verici. Lezzet ve sunum ve artı şahane hizmet eden güler yüzlü personeli. Eğlence, aktiviteler güzel. Animasyon ekibinden Sercio (Sercan Bey), Nur Hanım müthiş enerjileri ile renk katıyorlar. Mutfak personelinin ve tüm otel personelinin hepsi güler yüzlü, hepsi çözüm üretici ve arı gibi çalışkanlar. Bu gerçekten çok önemli bir kriter. Hepsine ayrı ayrı teşekkürler. Servis için her bir birimde personel vızır vızır çalışıyor. Jolly Tur’dan Emirhan Bey, Resepsiyondan Emircan Bey, ilgi ve alakaları için çok çok teşekkürler. Her bir yerde güler yüzü ve içtenliği derinden hissettik. Beach Bardan Can Bey ve Ali Bey, Özgür bey ve ismini hatırlayamadıklarım; her birine şükranla. Enerjileri müthiş.Barmen Ali Bey’in içten güzel dileklerle hizmet anlayışı ailecek bizi ayrıca mutlu etti ve Azerilere olan kardeşlik bağımızı bir kez daha gösterdi. Spa Wellnes’ten Arkadaş Bey de çok neşeli ve ilgili sağ olsun. Spor salınundan Remziye Hanıma da teşekkürler. Golf araçlarıyla otel turu çok keyifliydi. Bagaj personeli, bel boy arkadaşlar hepsi ilgili ve güler yüzlüydü. İsmini hatırlayamadığım çokça kahraman personeli var. Biz bir Türk aile olarak çok güzel duygularla ayrılıyoruz. Sırf bu güzel kadro çalışanları için bile tekrar tercih sebebi. Manzarası, kuş cıvıltıları, cırcır böceği sesleri, çam ağaçları, denizi ile tam bir Bodrum Masalı gibi. Her personeline tekrar teşekkür ve saygılarımızla .",246,False,7,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False
gma_f7a920b6357a4c444afe7d83,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,2026-07-26,"La Blanche Resort & guzel bir tatil Otelin genel temizliği, ortak alanların hijyeni ve odamızın günlük temizliği her gün kusursuz bir şekilde yapıldı; her yer her an tertemiz ve mis kokuluydu.Bütün personel inanılmaz derecede sıcak, samimi ve A'dan Z'ye hepsi çok çalışkan. Her an her ihtiyacımıza güler yüzle koştular ve bizi çok özel hissettirdiler.Otelin her noktasından ayrı bir güzel görünen manzarası, havuzları ve muhteşem denizi tek kelimeyle harikaydı. Restoran kalitesi ve yemek çeşitliliği ise bizi hayran bıraktı. Özellikle akşam yemeklerindeki zengin ızgara çeşitleri ve taze balıklar tam anlamıyla bir lezzet şöleniydi.Ayrıca çocuklar için sunulan imkanlar ve aktiviteler gerçekten 10 numara! Çocuklu ailelerin kesinlikle gözü kapalı tercih edebileceği bir yer. Hem biz çok dinlendik hem de çocuklarımız harika vakit geçirdi. Emeği geçen tüm otel çalışanlarına çok teşekkür ederiz",127,False,7,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False
gma_9ed06f0c1f8834d1e34f02e8,BOD160,La Blanche Resort Bodrum,Turgutreis,5,HIGH,2026-07-28,Otele girdiğimiz gibi oda değişimi talebimizi hiç oyalamadan anında gerçekleştirdiler. 2 çocukla aile odasında çok rahat ve konforlu bir konaklama gerçekleştirdik. Otelin hemen her bölgesinde bulunan barlar sayesinde kısa sürelerde içecek ve yiyeceklere erişebildik. Snack bar mükemmeldi. 1 gece free olarak faydalandığımız alakart restoranda hizmet çok iyiydi. Genel olarak açık büfeler ( öğlen giç gitmedik ) zengin ve lezzetliydi. Çalışanların ilgili ve güler yüzlü yaklaşımlarıyla bir otel tatilinden alınabilecek maksimum keyifle ayrıldık. Turgutreis marinaya yürüme yoluna çok yakın konumuyla akşamları otelden çıkmamıza rağmen otelden uzaklaşmadan keyifli yürüyüşler yaptık. Bölgenin denizi çok keyifli değil ama otelin dalga kıranları sayesinde göl gibi bir deniz alanı oluşturulmuş. Çocuklar için aqua bölümü yeterliydi ancak max. 12-13 yaşa hitap eder.,115,False,5,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
gma_177a3c1954eacf579d21927d,BOD160,La Blanche Resort Bodrum,Turgutreis,4,HIGH,2026-08-04,"Bu otele 2025 yılında da konaklamış ve oldukça memnun ayrılmış biri olarak, bu yıl maalesef aynı kaliteyi bulamadık. …",19,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
